touchpoint_id,customer_id,region,touchpoint_date,touchpoint_type,channel,journey_stage,session_duration_min,converted,campaign
TP00000288,GM00038,Central Asia,2022-09-23,Support Call,In-Store,Awareness,20.9,0,Spring Sale
TP00000289,GM00038,Central Asia,2022-06-05,Social Media,Online,Awareness,1.2,0,Organic
TP00000290,GM00038,Central Asia,2023-10-04,Website Visit,Mobile App,Awareness,0.5,0,Organic
TP00000291,GM00038,Central Asia,2022-06-29,Website Visit,Mobile App,Purchase,1.2,0,Loyalty Push
TP00000292,GM00038,Central Asia,2023-03-25,App Session,In-Store,Retention,3.6,0,Referral
TP00000293,GM00038,Central Asia,2022-08-25,Ad Click,In-Store,Consideration,3.1,1,Black Friday
TP00000294,GM00038,Central Asia,2023-07-18,Store Visit,In-Store,Awareness,1.8,0,Organic
TP00000295,GM00038,Central Asia,2022-02-21,Search,Mobile App,Consideration,5.1,0,Black Friday
TP00000296,GM00038,Central Asia,2022-04-20,Ad Click,In-Store,Purchase,5.9,0,Black Friday
TP00000297,GM00038,Central Asia,2023-05-19,Website Visit,Online,Awareness,4.4,0,Back to School
TP00000298,GM00038,Central Asia,2022-03-11,Search,In-Store,Advocacy,9.3,1,Spring Sale
TP00000299,GM00038,Central Asia,2022-12-01,Website Visit,Online,Consideration,6.6,0,Spring Sale
TP00000300,GM00038,Central Asia,2023-11-28,Social Media,Mobile App,Awareness,2.5,0,Referral
TP00000301,GM00038,Central Asia,2022-08-07,Social Media,Mobile App,Awareness,2.6,0,Black Friday
TP00000302,GM00039,North America,2022-01-28,App Session,Online,Purchase,32.3,0,Back to School
TP00000303,GM00039,North America,2022-05-23,Social Media,Online,Consideration,11.6,1,Organic
TP00000304,GM00039,North America,2023-07-08,Support Call,In-Store,Retention,6.8,0,Black Friday
TP00000305,GM00039,North America,2024-03-23,Email Open,In-Store,Consideration,4.7,0,Organic
TP00000306,GM00039,North America,2022-09-25,Email Open,In-Store,Retention,0.0,0,Referral
TP00000307,GM00039,North America,2023-03-26,Social Media,Online,Consideration,14.7,0,Black Friday
TP00000308,GM00039,North America,2023-11-03,Support Call,Online,Advocacy,24.6,0,Organic
TP00000309,GM00040,MENA,2022-05-17,Ad Click,In-Store,Awareness,0.8,0,Loyalty Push
TP00000310,GM00040,MENA,2022-05-04,Email Open,Mobile App,Retention,2.6,0,Back to School
TP00000311,GM00040,MENA,2024-01-10,Ad Click,Mobile App,Consideration,7.2,0,Loyalty Push
TP00000312,GM00040,MENA,2023-07-19,Search,Online,Awareness,7.0,0,Black Friday
TP00000313,GM00040,MENA,2023-02-05,Ad Click,In-Store,Retention,14.2,0,Loyalty Push
TP00000314,GM00040,MENA,2023-08-25,Website Visit,Online,Purchase,4.5,0,Spring Sale
TP00000315,GM00040,MENA,2022-05-27,Website Visit,Online,Consideration,8.2,0,Referral
TP00000316,GM00040,MENA,2023-02-17,Ad Click,Online,Retention,19.0,0,Referral
TP00000317,GM00040,MENA,2023-12-11,Email Open,Online,Purchase,7.2,1,Back to School
TP00000318,GM00040,MENA,2023-10-09,Search,Mobile App,Awareness,0.5,0,Loyalty Push
TP00000319,GM00040,MENA,2022-07-15,Website Visit,In-Store,Advocacy,11.8,0,Organic
TP00000320,GM00041,Europe,2023-09-05,Ad Click,Call Center,Consideration,3.6,0,Black Friday
TP00000321,GM00041,Europe,2022-05-14,Ad Click,Mobile App,Retention,5.2,0,Spring Sale
TP00000322,GM00041,Europe,2022-12-04,Email Open,Online,Awareness,3.2,0,Back to School
TP00000323,GM00041,Europe,2022-10-23,Support Call,Mobile App,Purchase,0.8,0,Loyalty Push
TP00000324,GM00042,MENA,2023-04-17,Website Visit,Online,Purchase,3.6,0,Spring Sale
TP00000325,GM00042,MENA,2022-12-31,Support Call,In-Store,Awareness,0.2,0,Loyalty Push
TP00000326,GM00042,MENA,2023-02-08,Website Visit,Mobile App,Awareness,1.2,0,Spring Sale
TP00000327,GM00042,MENA,2023-03-18,Website Visit,Online,Advocacy,5.3,0,Organic
TP00000328,GM00042,MENA,2024-05-08,Email Open,Mobile App,Purchase,14.2,0,Referral
TP00000329,GM00042,MENA,2023-01-25,Search,Mobile App,Advocacy,22.9,0,Spring Sale
TP00000330,GM00042,MENA,2023-04-18,Email Open,Online,Purchase,14.7,0,Black Friday
TP00000331,GM00042,MENA,2023-02-21,Ad Click,Online,Purchase,3.4,1,Black Friday
TP00000332,GM00042,MENA,2022-11-28,Email Open,In-Store,Consideration,11.4,0,Organic
TP00000333,GM00042,MENA,2023-10-02,Ad Click,Online,Consideration,5.0,0,Spring Sale
TP00000334,GM00042,MENA,2023-09-25,Ad Click,Online,Consideration,0.3,0,Back to School
TP00000335,GM00042,MENA,2023-08-29,Store Visit,Online,Retention,18.4,0,Back to School
TP00000336,GM00042,MENA,2023-05-18,Email Open,Mobile App,Consideration,8.5,0,Black Friday
TP00000337,GM00042,MENA,2022-05-05,Social Media,Online,Advocacy,3.8,0,Loyalty Push
TP00000338,GM00043,Central Asia,2023-10-27,Support Call,Mobile App,Advocacy,0.7,1,Referral
TP00000339,GM00043,Central Asia,2023-04-08,Website Visit,In-Store,Awareness,2.6,0,Organic
TP00000340,GM00043,Central Asia,2023-08-12,Store Visit,Online,Awareness,2.9,0,Organic
TP00000341,GM00043,Central Asia,2022-06-05,Website Visit,In-Store,Consideration,7.8,0,Referral
TP00000342,GM00044,Southeast Asia,2022-02-22,Email Open,In-Store,Purchase,14.6,0,Back to School
TP00000343,GM00044,Southeast Asia,2024-04-15,App Session,Online,Purchase,13.5,0,Black Friday
TP00000344,GM00044,Southeast Asia,2023-05-29,Support Call,Online,Purchase,4.8,0,Black Friday
TP00000345,GM00044,Southeast Asia,2022-06-26,Ad Click,Online,Awareness,5.2,0,Organic
TP00000346,GM00044,Southeast Asia,2024-04-04,Ad Click,Mobile App,Purchase,0.2,0,Loyalty Push
TP00000347,GM00044,Southeast Asia,2023-03-19,App Session,Mobile App,Retention,6.6,0,Referral
TP00000348,GM00044,Southeast Asia,2024-02-07,Support Call,In-Store,Retention,2.5,0,Loyalty Push
TP00000349,GM00044,Southeast Asia,2023-07-22,Website Visit,In-Store,Awareness,3.3,0,Organic
TP00000350,GM00044,Southeast Asia,2024-01-11,Search,Mobile App,Awareness,4.2,0,Loyalty Push
TP00000351,GM00044,Southeast Asia,2024-05-08,App Session,Online,Purchase,5.1,0,Organic
TP00000352,GM00045,Europe,2022-03-02,Search,Online,Consideration,6.1,1,Loyalty Push
TP00000353,GM00045,Europe,2022-03-18,Support Call,Online,Awareness,1.3,0,Black Friday
TP00000354,GM00045,Europe,2022-03-06,Social Media,In-Store,Awareness,7.6,0,Black Friday
TP00000355,GM00045,Europe,2022-03-13,Email Open,Online,Awareness,5.1,0,Spring Sale
TP00000356,GM00045,Europe,2023-05-02,Ad Click,Mobile App,Purchase,1.2,0,Referral
TP00000357,GM00045,Europe,2022-10-30,Search,Online,Retention,9.3,0,Black Friday
TP00000358,GM00045,Europe,2023-02-09,Search,Mobile App,Retention,12.3,0,Spring Sale
TP00000359,GM00045,Europe,2022-10-27,Support Call,Online,Awareness,5.1,0,Spring Sale
TP00000360,GM00045,Europe,2023-07-07,App Session,In-Store,Purchase,5.7,0,Spring Sale
TP00000361,GM00045,Europe,2022-09-04,Social Media,Mobile App,Consideration,2.4,1,Back to School
TP00000362,GM00046,North America,2022-06-18,Search,Mobile App,Awareness,19.4,0,Loyalty Push
TP00000363,GM00046,North America,2024-02-20,Social Media,Mobile App,Retention,4.4,0,Spring Sale
TP00000364,GM00046,North America,2022-02-26,Support Call,Online,Purchase,15.8,0,Black Friday
TP00000365,GM00046,North America,2023-08-29,App Session,Mobile App,Retention,5.6,0,Spring Sale
TP00000366,GM00046,North America,2022-05-19,Email Open,Mobile App,Consideration,10.5,0,Spring Sale
TP00000367,GM00046,North America,2023-03-19,App Session,Mobile App,Awareness,1.3,0,Spring Sale
TP00000368,GM00047,Europe,2022-12-05,Website Visit,Mobile App,Retention,1.9,0,Back to School
TP00000369,GM00047,Europe,2023-11-23,Support Call,Online,Retention,5.4,0,Referral
TP00000370,GM00047,Europe,2023-12-01,Store Visit,Call Center,Consideration,1.2,0,Black Friday
TP00000371,GM00047,Europe,2023-10-18,Ad Click,Online,Advocacy,6.6,1,Referral
TP00000372,GM00047,Europe,2024-03-16,Search,Call Center,Consideration,9.0,0,Black Friday
TP00000373,GM00047,Europe,2022-02-28,Email Open,Call Center,Awareness,15.1,1,Organic
TP00000374,GM00047,Europe,2023-03-05,Store Visit,Online,Consideration,0.4,0,Black Friday
TP00000375,GM00047,Europe,2024-01-12,Social Media,Mobile App,Consideration,1.3,0,Organic
TP00000376,GM00047,Europe,2024-02-12,Ad Click,Online,Awareness,6.2,0,Referral
TP00000377,GM00047,Europe,2024-01-31,Store Visit,Online,Advocacy,0.8,0,Organic
TP00000378,GM00048,MENA,2024-04-11,Store Visit,Online,Purchase,7.3,0,Spring Sale
TP00000379,GM00048,MENA,2022-03-26,Support Call,Mobile App,Advocacy,8.1,0,Spring Sale
TP00000380,GM00048,MENA,2024-01-16,Website Visit,Mobile App,Purchase,6.0,0,Organic
TP00000381,GM00048,MENA,2022-06-07,Email Open,Mobile App,Consideration,10.4,0,Organic
TP00000382,GM00048,MENA,2023-04-01,Search,In-Store,Consideration,1.5,0,Organic
TP00000383,GM00048,MENA,2022-04-14,Website Visit,Online,Awareness,1.9,0,Spring Sale
TP00000384,GM00048,MENA,2023-12-09,Ad Click,Online,Purchase,31.0,1,Spring Sale
TP00000385,GM00048,MENA,2023-01-15,Search,In-Store,Awareness,6.9,0,Organic
TP00000386,GM00048,MENA,2023-07-20,Website Visit,Mobile App,Retention,6.4,0,Back to School
TP00000387,GM00048,MENA,2024-04-29,Search,Online,Retention,7.5,0,Organic
TP00000388,GM00048,MENA,2023-06-18,Social Media,In-Store,Purchase,17.4,0,Organic
TP00000389,GM00048,MENA,2023-06-04,Search,In-Store,Consideration,4.7,0,Loyalty Push
TP00000390,GM00049,MENA,2022-03-27,Support Call,Call Center,Awareness,1.9,1,Spring Sale
TP00000391,GM00049,MENA,2022-12-21,Social Media,In-Store,Purchase,0.7,1,Black Friday
TP00000392,GM00050,Europe,2023-06-17,Ad Click,Online,Purchase,1.3,0,Black Friday
TP00000393,GM00050,Europe,2023-09-13,Website Visit,Online,Awareness,5.1,0,Organic
TP00000394,GM00050,Europe,2024-03-31,App Session,In-Store,Consideration,10.9,0,Referral
TP00000395,GM00050,Europe,2022-10-16,Website Visit,In-Store,Consideration,5.2,0,Spring Sale
TP00000396,GM00050,Europe,2024-01-23,Support Call,Call Center,Advocacy,7.2,0,Spring Sale
TP00000397,GM00050,Europe,2022-01-10,App Session,In-Store,Retention,10.5,0,Back to School
TP00000398,GM00050,Europe,2024-05-11,App Session,Online,Advocacy,2.8,0,Loyalty Push
TP00000399,GM00050,Europe,2023-05-07,Search,Online,Awareness,0.9,1,Black Friday
TP00000400,GM00050,Europe,2024-02-12,App Session,Online,Purchase,2.1,0,Organic
TP00000401,GM00050,Europe,2024-04-25,Search,Mobile App,Purchase,3.8,1,Organic
TP00000402,GM00050,Europe,2023-10-08,Social Media,Mobile App,Advocacy,10.6,0,Loyalty Push
TP00000403,GM00050,Europe,2022-03-27,App Session,Online,Advocacy,9.6,0,Spring Sale
TP00000404,GM00050,Europe,2022-01-24,Store Visit,In-Store,Retention,7.1,0,Organic
TP00000405,GM00050,Europe,2022-08-03,Search,In-Store,Retention,2.2,0,Organic
TP00000406,GM00051,Southeast Asia,2022-08-24,Social Media,In-Store,Consideration,9.4,0,Loyalty Push
TP00000407,GM00051,Southeast Asia,2022-12-22,Social Media,Mobile App,Awareness,13.7,0,Black Friday
TP00000408,GM00052,North America,2022-08-27,Ad Click,Online,Purchase,22.1,0,Loyalty Push
TP00000409,GM00052,North America,2023-12-02,Email Open,Mobile App,Consideration,4.5,0,Back to School
TP00000410,GM00052,North America,2023-02-02,Email Open,In-Store,Awareness,3.3,0,Organic
TP00000411,GM00052,North America,2022-08-13,Email Open,Online,Consideration,1.9,0,Loyalty Push
TP00000412,GM00052,North America,2023-02-12,Email Open,Online,Awareness,2.7,0,Spring Sale
TP00000413,GM00052,North America,2022-08-25,Email Open,Mobile App,Retention,1.8,0,Loyalty Push
TP00000414,GM00052,North America,2022-04-06,Email Open,Mobile App,Consideration,0.3,0,Spring Sale
TP00000415,GM00052,North America,2023-11-20,Store Visit,Call Center,Purchase,18.5,0,Organic
TP00000416,GM00052,North America,2023-10-24,Store Visit,Mobile App,Purchase,8.2,1,Spring Sale
TP00000417,GM00052,North America,2022-04-19,Support Call,Mobile App,Consideration,2.1,0,Referral
TP00000418,GM00052,North America,2022-12-22,Ad Click,Mobile App,Retention,6.3,0,Loyalty Push
TP00000419,GM00053,Southeast Asia,2022-09-05,Website Visit,Mobile App,Purchase,5.2,0,Loyalty Push
TP00000420,GM00053,Southeast Asia,2023-12-11,Search,Call Center,Purchase,7.7,0,Black Friday
TP00000421,GM00053,Southeast Asia,2024-01-18,Search,Online,Purchase,32.8,0,Spring Sale
TP00000422,GM00054,Southeast Asia,2022-06-09,Website Visit,Mobile App,Retention,13.9,0,Loyalty Push
TP00000423,GM00054,Southeast Asia,2023-06-12,Support Call,Call Center,Advocacy,6.0,0,Spring Sale
TP00000424,GM00054,Southeast Asia,2023-05-26,Email Open,Mobile App,Consideration,7.8,0,Organic
TP00000425,GM00054,Southeast Asia,2023-07-11,Ad Click,In-Store,Awareness,0.1,0,Organic
TP00000426,GM00054,Southeast Asia,2023-07-13,Social Media,Mobile App,Retention,7.5,0,Referral
TP00000427,GM00054,Southeast Asia,2024-02-23,Store Visit,Mobile App,Purchase,1.7,1,Back to School
TP00000428,GM00054,Southeast Asia,2023-11-05,Ad Click,In-Store,Purchase,0.3,1,Organic
TP00000429,GM00055,North America,2023-03-29,Social Media,In-Store,Awareness,0.2,1,Loyalty Push
TP00000430,GM00055,North America,2023-03-18,Email Open,In-Store,Retention,3.9,0,Organic
TP00000431,GM00055,North America,2023-05-10,Email Open,In-Store,Awareness,3.4,0,Referral
TP00000432,GM00056,Southeast Asia,2022-12-06,Search,Online,Consideration,5.8,1,Organic
TP00000433,GM00056,Southeast Asia,2022-05-26,Search,Online,Purchase,4.7,0,Back to School
TP00000434,GM00056,Southeast Asia,2022-05-11,App Session,Online,Advocacy,1.4,0,Referral
TP00000435,GM00056,Southeast Asia,2023-11-30,Search,In-Store,Consideration,7.4,0,Organic
TP00000436,GM00056,Southeast Asia,2023-08-22,Store Visit,In-Store,Consideration,9.5,0,Organic
TP00000437,GM00056,Southeast Asia,2022-03-02,Store Visit,Online,Consideration,7.7,0,Organic
TP00000438,GM00056,Southeast Asia,2023-01-21,Search,Online,Awareness,45.5,0,Loyalty Push
TP00000439,GM00057,Central Asia,2024-02-06,Ad Click,Mobile App,Awareness,2.9,0,Back to School
TP00000440,GM00057,Central Asia,2022-07-19,Email Open,In-Store,Awareness,18.7,0,Back to School
TP00000441,GM00057,Central Asia,2023-06-03,App Session,Online,Purchase,3.8,0,Black Friday
TP00000442,GM00057,Central Asia,2022-04-09,Website Visit,In-Store,Advocacy,3.1,0,Black Friday
TP00000443,GM00057,Central Asia,2024-02-28,Social Media,In-Store,Consideration,1.6,1,Referral
TP00000444,GM00057,Central Asia,2023-06-30,Ad Click,Mobile App,Retention,25.9,0,Referral
TP00000445,GM00057,Central Asia,2023-03-09,Email Open,In-Store,Awareness,3.0,0,Organic
TP00000446,GM00057,Central Asia,2024-01-04,Email Open,Mobile App,Purchase,51.6,0,Spring Sale
TP00000447,GM00057,Central Asia,2024-01-13,Support Call,Online,Consideration,3.4,0,Organic
TP00000448,GM00057,Central Asia,2023-09-02,Support Call,Online,Retention,6.1,0,Organic
TP00000449,GM00058,Europe,2022-03-06,Website Visit,Mobile App,Consideration,2.9,1,Back to School
TP00000450,GM00058,Europe,2023-06-28,Ad Click,Online,Consideration,5.0,0,Black Friday
TP00000451,GM00059,Central Asia,2023-05-13,Website Visit,Online,Retention,5.9,0,Referral
TP00000452,GM00059,Central Asia,2024-06-12,Store Visit,Mobile App,Consideration,5.8,0,Back to School
TP00000453,GM00059,Central Asia,2022-08-18,App Session,Call Center,Consideration,15.1,0,Organic
TP00000454,GM00059,Central Asia,2023-11-11,Store Visit,Call Center,Purchase,4.2,0,Spring Sale
TP00000455,GM00059,Central Asia,2024-04-16,Website Visit,In-Store,Purchase,1.1,1,Referral
TP00000456,GM00059,Central Asia,2024-02-17,Ad Click,Call Center,Consideration,20.6,0,Organic
TP00000457,GM00059,Central Asia,2024-01-09,Ad Click,Mobile App,Retention,3.0,0,Black Friday
TP00000458,GM00059,Central Asia,2023-03-04,Store Visit,Mobile App,Consideration,26.9,0,Spring Sale
TP00000459,GM00059,Central Asia,2022-08-11,Ad Click,Mobile App,Purchase,9.0,0,Loyalty Push
TP00000460,GM00059,Central Asia,2023-12-24,App Session,Mobile App,Awareness,4.5,0,Back to School
TP00000461,GM00059,Central Asia,2023-08-10,Email Open,Mobile App,Consideration,2.7,1,Black Friday
TP00000462,GM00059,Central Asia,2023-06-04,Support Call,Mobile App,Consideration,1.2,0,Black Friday
TP00000463,GM00059,Central Asia,2024-03-28,Website Visit,Online,Awareness,13.2,0,Referral
TP00000464,GM00059,Central Asia,2024-01-16,Ad Click,Mobile App,Advocacy,15.6,0,Organic
TP00000465,GM00060,Europe,2022-07-30,Email Open,Mobile App,Purchase,1.1,1,Spring Sale
TP00000466,GM00060,Europe,2024-06-03,Support Call,Online,Advocacy,34.1,0,Spring Sale
TP00000467,GM00060,Europe,2023-10-19,Social Media,Online,Advocacy,13.8,0,Referral
TP00000468,GM00060,Europe,2023-09-05,Support Call,Mobile App,Retention,12.6,0,Referral
TP00000469,GM00060,Europe,2022-03-17,Email Open,Mobile App,Purchase,0.0,1,Organic
TP00000470,GM00060,Europe,2023-11-14,Email Open,Online,Awareness,6.3,0,Organic
TP00000471,GM00060,Europe,2024-03-29,Social Media,Mobile App,Consideration,1.4,0,Black Friday
TP00000472,GM00060,Europe,2023-11-23,Social Media,Online,Consideration,24.4,0,Loyalty Push
TP00000473,GM00060,Europe,2023-11-03,Email Open,In-Store,Awareness,14.9,1,Referral
TP00000474,GM00060,Europe,2023-09-01,Social Media,Mobile App,Advocacy,14.2,0,Loyalty Push
TP00000475,GM00060,Europe,2024-02-26,Website Visit,Online,Awareness,24.7,0,Referral
TP00000476,GM00061,MENA,2023-10-22,Store Visit,Online,Consideration,2.9,0,Back to School
TP00000477,GM00061,MENA,2024-06-06,Store Visit,Mobile App,Consideration,2.6,0,Loyalty Push
TP00000478,GM00061,MENA,2022-10-08,Website Visit,In-Store,Awareness,9.1,0,Spring Sale
TP00000479,GM00061,MENA,2024-03-16,Website Visit,Mobile App,Advocacy,1.1,0,Black Friday
TP00000480,GM00061,MENA,2022-04-27,Support Call,Online,Awareness,1.0,0,Organic
TP00000481,GM00061,MENA,2022-08-01,Store Visit,Mobile App,Awareness,7.9,0,Back to School
TP00000482,GM00061,MENA,2023-12-23,Search,Online,Consideration,9.6,0,Organic
TP00000483,GM00061,MENA,2023-06-18,Social Media,Mobile App,Awareness,1.9,0,Spring Sale
TP00000484,GM00061,MENA,2022-02-24,Email Open,Mobile App,Retention,5.1,0,Referral
TP00000485,GM00061,MENA,2022-09-23,Store Visit,In-Store,Consideration,5.8,0,Black Friday
TP00000486,GM00061,MENA,2024-05-20,Ad Click,In-Store,Consideration,3.3,0,Loyalty Push
TP00000487,GM00061,MENA,2024-04-27,Support Call,In-Store,Retention,8.7,1,Loyalty Push
TP00000488,GM00062,Europe,2023-03-04,Website Visit,In-Store,Purchase,5.4,1,Spring Sale
TP00000489,GM00062,Europe,2024-03-13,Ad Click,Online,Advocacy,2.2,0,Organic
TP00000490,GM00062,Europe,2024-04-24,Store Visit,In-Store,Awareness,16.3,0,Referral
TP00000491,GM00062,Europe,2023-08-29,Store Visit,Mobile App,Awareness,19.8,0,Organic
TP00000492,GM00062,Europe,2023-03-05,App Session,Mobile App,Retention,11.9,0,Organic
TP00000493,GM00062,Europe,2024-03-13,Website Visit,Online,Advocacy,15.8,0,Referral
TP00000494,GM00062,Europe,2024-04-12,App Session,Mobile App,Consideration,9.1,0,Black Friday
TP00000495,GM00062,Europe,2023-06-18,Search,Mobile App,Awareness,0.1,0,Loyalty Push
TP00000496,GM00062,Europe,2022-11-08,Email Open,Mobile App,Consideration,29.9,0,Black Friday
TP00000497,GM00062,Europe,2023-04-11,App Session,Call Center,Awareness,10.4,0,Loyalty Push
TP00000498,GM00062,Europe,2023-10-11,Email Open,Call Center,Awareness,2.5,0,Black Friday
TP00000499,GM00063,North America,2024-06-12,Email Open,Mobile App,Purchase,3.2,0,Organic
TP00000500,GM00063,North America,2023-03-06,Support Call,Online,Retention,3.0,0,Loyalty Push
TP00000501,GM00063,North America,2023-11-27,Website Visit,In-Store,Consideration,0.8,0,Organic
TP00000502,GM00063,North America,2022-09-27,Search,Online,Purchase,19.5,0,Referral
TP00000503,GM00063,North America,2022-04-01,Support Call,In-Store,Advocacy,4.3,0,Back to School
TP00000504,GM00063,North America,2023-10-01,Website Visit,Online,Consideration,7.1,1,Spring Sale
TP00000505,GM00063,North America,2022-08-04,Website Visit,In-Store,Consideration,0.6,0,Black Friday
TP00000506,GM00063,North America,2023-09-11,Website Visit,Mobile App,Consideration,26.2,0,Referral
TP00000507,GM00063,North America,2022-09-19,App Session,In-Store,Purchase,2.5,0,Black Friday
