customer_id,last_purchase_date,days_since_last,churned
GM03492,2024-02-23,129,0
GM03493,2024-06-07,24,0
GM03494,2023-01-24,524,1
GM03495,2023-10-22,253,1
GM03496,2022-09-06,664,1
GM03497,2022-10-31,609,1
GM03498,2023-10-30,245,1
GM03499,2024-05-08,54,0
GM03500,2024-04-12,80,0
GM03501,2024-06-09,22,0
GM03502,2024-03-15,108,0
GM03503,2024-06-08,23,0
GM03504,2022-05-25,768,1
GM03505,2024-03-06,117,0
GM03506,2024-02-07,145,0
GM03507,2024-04-27,65,0
GM03508,2024-04-13,79,0
GM03509,2024-05-27,35,0
GM03510,2023-08-30,306,1
GM03511,2024-06-02,29,0
GM03512,2024-06-07,24,0
GM03513,2024-04-27,65,0
GM03514,2024-06-11,20,0
GM03515,2024-05-05,57,0
GM03516,2024-06-14,17,0
GM03517,2024-06-07,24,0
GM03518,2024-04-03,89,0
GM03519,2024-05-25,37,0
GM03520,2024-03-03,120,0
GM03521,2024-05-27,35,0
GM03522,2023-08-22,314,1
GM03523,2024-03-03,120,0
GM03524,2024-04-08,84,0
GM03525,2024-05-18,44,0
GM03526,2024-01-07,176,0
GM03527,2024-05-01,61,0
GM03528,2024-06-09,22,0
GM03529,2023-06-05,392,1
GM03530,2024-06-13,18,0
GM03531,2024-05-26,36,0
GM03532,2024-05-16,46,0
GM03533,2024-01-07,176,0
GM03534,2024-05-21,41,0
GM03535,2023-08-18,318,1
GM03536,2024-05-31,31,0
GM03537,2024-03-12,111,0
GM03538,2024-01-23,160,0
GM03539,2024-05-11,51,0
GM03540,2024-05-16,46,0
GM03541,2024-04-29,63,0
GM03542,2024-04-29,63,0
GM03543,2024-04-20,72,0
GM03544,2024-06-13,18,0
GM03545,2024-05-14,48,0
GM03546,2024-03-13,110,0
GM03547,2024-06-07,24,0
GM03548,2023-01-12,536,1
GM03549,2024-02-08,144,0
GM03550,2024-06-09,22,0
GM03551,2024-05-29,33,0
GM03552,2024-06-03,28,0
GM03553,2024-04-18,74,0
GM03554,2024-06-18,13,0
GM03555,2023-12-08,206,1
GM03556,2024-06-12,19,0
GM03557,2024-06-12,19,0
GM03558,2024-06-14,17,0
GM03559,2023-12-26,188,1
GM03560,2024-03-07,116,0
GM03561,2023-11-01,243,1
GM03562,2024-04-14,78,0
GM03563,2024-02-15,137,0
GM03564,2024-05-28,34,0
GM03565,2022-06-05,757,1
GM03566,2024-06-10,21,0
GM03567,2024-02-05,147,0
GM03568,2024-04-12,80,0
GM03569,2024-03-28,95,0
GM03570,2023-11-14,230,1
GM03571,2023-07-10,357,1
GM03572,2024-05-16,46,0
GM03573,2024-06-18,13,0
GM03574,2024-06-11,20,0
GM03575,2024-06-03,28,0
GM03576,2024-06-13,18,0
GM03577,2023-12-24,190,1
GM03578,2024-06-12,19,0
GM03579,2024-03-13,110,0
GM03580,2024-04-06,86,0
GM03581,2024-06-10,21,0
GM03582,2024-01-31,152,0
GM03583,2024-06-03,28,0
GM03584,2024-05-12,50,0
GM03585,2023-10-06,269,1
GM03586,2024-05-19,43,0
GM03587,2024-05-19,43,0
GM03588,2024-03-11,112,0
GM03589,2024-03-16,107,0
GM03590,2024-04-28,64,0
GM03591,2024-02-12,140,0
GM03592,2024-04-09,83,0
GM03593,2024-06-14,17,0
GM03594,2024-01-06,177,0
GM03595,2024-04-07,85,0
GM03596,2024-06-07,24,0
GM03597,2024-04-24,68,0
GM03598,2024-04-18,74,0
GM03599,2023-11-24,220,1
GM03600,2024-05-20,42,0
GM03601,2024-03-03,120,0
GM03602,2023-09-22,283,1
GM03603,2023-06-02,395,1
GM03604,2024-06-08,23,0
GM03605,2024-01-21,162,0
GM03606,2024-05-04,58,0
GM03607,2023-07-25,342,1
GM03608,2024-06-08,23,0
GM03609,2024-06-01,30,0
GM03610,2023-04-21,437,1
GM03611,2023-12-25,189,1
GM03612,2023-09-14,291,1
GM03613,2024-06-16,15,0
GM03614,2024-04-09,83,0
GM03615,2024-04-04,88,0
GM03616,2024-06-03,28,0
GM03617,2024-05-30,32,0
GM03618,2023-11-17,227,1
GM03619,2024-05-26,36,0
GM03620,2024-06-17,14,0
GM03621,2023-10-23,252,1
GM03622,2024-05-28,34,0
GM03623,2024-06-18,13,0
GM03624,2023-07-29,338,1
GM03625,2024-05-02,60,0
GM03626,2024-02-16,136,0
GM03627,2024-05-13,49,0
GM03628,2024-06-04,27,0
GM03629,2024-06-08,23,0
GM03630,2023-12-26,188,1
GM03631,2024-02-17,135,0
GM03632,2023-10-30,245,1
GM03633,2024-05-18,44,0
GM03634,2024-05-24,38,0
GM03635,2024-04-13,79,0
GM03636,2024-04-18,74,0
GM03637,2024-05-10,52,0
GM03638,2024-05-12,50,0
GM03639,2023-02-18,499,1
GM03640,2024-03-03,120,0
GM03641,2024-06-01,30,0
GM03642,2024-01-09,174,0
GM03643,2024-02-13,139,0
GM03644,2024-06-18,13,0
GM03645,2024-05-15,47,0
GM03646,2023-12-28,186,1
GM03647,2023-09-07,298,1
GM03648,2023-10-29,246,1
GM03649,2024-04-14,78,0
GM03650,2024-05-24,38,0
GM03651,2024-05-18,44,0
GM03652,2024-05-01,61,0
GM03653,2024-05-21,41,0
GM03654,2024-03-25,98,0
GM03655,2024-04-27,65,0
GM03656,2022-11-13,596,1
GM03657,2024-06-14,17,0
GM03658,2024-06-13,18,0
GM03659,2024-02-01,151,0
GM03660,2023-11-12,232,1
GM03661,2024-02-06,146,0
GM03662,2024-05-26,36,0
GM03663,2024-02-11,141,0
GM03664,2024-05-08,54,0
GM03665,2024-05-11,51,0
GM03666,2023-11-15,229,1
GM03667,2024-06-06,25,0
GM03668,2023-11-26,218,1
GM03669,2024-05-13,49,0
GM03670,2024-04-26,66,0
GM03671,2024-06-14,17,0
GM03672,2023-04-15,443,1
GM03673,2024-02-17,135,0
GM03674,2024-03-08,115,0
GM03675,2024-06-11,20,0
GM03676,2024-02-28,124,0
GM03677,2024-05-28,34,0
GM03678,2024-05-19,43,0
GM03679,2024-06-15,16,0
GM03680,2024-06-04,27,0
GM03681,2024-03-20,103,0
GM03682,2024-03-17,106,0
GM03683,2024-04-12,80,0
GM03684,2024-06-17,14,0
GM03685,2024-02-26,126,0
GM03686,2024-06-04,27,0
GM03687,2024-02-11,141,0
GM03688,2023-04-26,432,1
GM03689,2024-03-01,122,0
GM03690,2024-06-04,27,0
GM03691,2022-08-29,672,1
GM03692,2023-12-04,210,1
GM03693,2024-05-29,33,0
GM03694,2023-05-01,427,1
GM03695,2023-05-22,406,1
GM03696,2024-01-26,157,0
GM03697,2024-03-20,103,0
GM03698,2024-05-18,44,0
GM03699,2024-05-31,31,0
GM03700,2024-06-10,21,0
GM03701,2024-05-17,45,0
GM03702,2023-12-02,212,1
GM03703,2022-03-24,830,1
GM03704,2024-05-05,57,0
GM03705,2024-06-09,22,0
GM03706,2024-06-01,30,0
GM03707,2024-06-06,25,0
GM03708,2024-04-05,87,0
GM03709,2024-06-14,17,0
GM03710,2024-05-21,41,0
GM03711,2024-05-05,57,0
GM03712,2023-05-13,415,1
GM03713,2024-06-14,17,0
GM03714,2024-06-01,30,0
GM03715,2024-06-02,29,0
GM03716,2023-03-24,465,1
GM03717,2024-03-23,100,0
GM03718,2024-06-04,27,0
GM03719,2023-11-22,222,1
GM03720,2024-06-18,13,0
GM03721,2022-11-11,598,1
GM03722,2024-06-03,28,0
GM03723,2024-01-12,171,0
GM03724,2024-06-09,22,0
GM03725,2024-05-10,52,0
GM03726,2024-02-03,149,0
GM03727,2024-05-17,45,0
GM03728,2024-06-15,16,0
GM03729,2024-05-08,54,0
GM03730,2024-06-01,30,0
GM03731,2024-05-19,43,0
GM03732,2024-04-18,74,0
GM03733,2023-12-15,199,1
GM03734,2024-05-01,61,0
GM03735,2024-05-15,47,0
GM03736,2024-06-14,17,0
GM03737,2023-10-25,250,1
GM03738,2024-03-12,111,0
GM03739,2024-01-22,161,0
GM03740,2024-05-11,51,0
GM03741,2023-02-24,493,1
GM03742,2024-04-29,63,0
GM03743,2023-10-30,245,1
GM03744,2024-06-02,29,0
GM03745,2023-12-14,200,1
GM03746,2024-06-17,14,0
GM03747,2024-02-27,125,0
GM03748,2024-05-28,34,0
GM03749,2022-10-15,625,1
GM03750,2024-06-12,19,0
GM03751,2024-06-04,27,0
GM03752,2022-12-15,564,1
GM03753,2024-04-02,90,0
GM03754,2024-04-13,79,0
GM03755,2023-09-02,303,1
GM03756,2024-06-04,27,0
GM03757,2024-06-18,13,0
GM03758,2024-06-17,14,0
GM03759,2023-12-03,211,1
GM03760,2024-01-25,158,0
GM03761,2024-01-30,153,0
GM03762,2024-01-02,181,1
GM03763,2022-09-21,649,1
GM03764,2024-02-24,128,0
GM03765,2024-05-17,45,0
GM03766,2023-02-06,511,1
GM03767,2024-05-18,44,0
GM03768,2024-04-04,88,0
GM03769,2024-05-23,39,0
GM03770,2024-04-23,69,0
GM03771,2024-05-26,36,0
GM03772,2023-08-26,310,1
GM03773,2024-06-07,24,0
GM03774,2023-08-20,316,1
GM03775,2024-06-09,22,0
GM03776,2024-05-17,45,0
GM03777,2024-04-06,86,0
GM03778,2024-01-20,163,0
GM03779,2024-05-08,54,0
GM03780,2024-06-07,24,0
GM03781,2024-05-03,59,0
GM03782,2024-01-03,180,0
GM03783,2024-03-01,122,0
GM03784,2024-05-02,60,0
GM03785,2023-05-17,411,1
GM03786,2024-06-06,25,0
GM03787,2024-04-08,84,0
GM03788,2024-06-16,15,0
GM03789,2024-05-10,52,0
GM03790,2023-09-30,275,1
GM03791,2022-10-20,620,1
GM03792,2023-09-28,277,1
GM03793,2024-05-13,49,0
GM03794,2022-11-15,594,1
GM03795,2023-08-25,311,1
GM03796,2024-05-20,42,0
GM03797,2024-05-22,40,0
GM03798,2024-06-12,19,0
GM03799,2023-12-17,197,1
GM03800,2023-10-26,249,1
GM03801,2024-01-02,181,1
GM03802,2023-12-25,189,1
GM03803,2024-04-15,77,0
GM03804,2024-04-06,86,0
GM03805,2024-05-14,48,0
GM03806,2023-12-08,206,1
GM03807,2024-01-13,170,0
GM03808,2024-05-31,31,0
GM03809,2024-01-11,172,0
GM03810,2022-12-03,576,1
GM03811,2024-05-03,59,0
GM03812,2023-06-22,375,1
GM03813,2023-06-05,392,1
GM03814,2023-07-16,351,1
GM03815,2024-04-25,67,0
GM03816,2024-06-11,20,0
GM03817,2024-01-18,165,0
GM03818,2024-03-28,95,0
GM03819,2023-06-07,390,1
GM03820,2024-04-16,76,0
GM03821,2024-01-14,169,0
GM03822,2024-05-28,34,0
GM03823,2024-04-08,84,0
GM03824,2024-05-12,50,0
GM03825,2024-03-10,113,0
GM03826,2024-03-01,122,0
GM03827,2024-06-11,20,0
GM03828,2023-11-17,227,1
GM03829,2024-04-24,68,0
GM03830,2024-05-22,40,0
GM03831,2024-05-18,44,0
GM03832,2024-06-06,25,0
GM03833,2024-04-27,65,0
GM03834,2023-10-28,247,1
GM03835,2024-06-03,28,0
GM03836,2023-12-20,194,1
GM03837,2022-11-30,579,1
GM03838,2024-03-29,94,0
GM03839,2024-04-01,91,0
GM03840,2024-06-15,16,0
GM03841,2024-05-26,36,0
GM03842,2023-08-23,313,1
GM03843,2024-05-11,51,0
GM03844,2024-06-17,14,0
GM03845,2024-05-24,38,0
GM03846,2024-06-03,28,0
GM03847,2024-05-27,35,0
GM03848,2022-11-19,590,1
GM03849,2024-05-14,48,0
GM03850,2023-12-26,188,1
GM03851,2022-03-20,834,1
GM03852,2024-02-25,127,0
GM03853,2024-06-14,17,0
GM03854,2022-07-15,717,1
GM03855,2023-08-17,319,1
GM03856,2024-04-10,82,0
GM03857,2024-02-05,147,0
GM03858,2024-06-17,14,0
GM03859,2024-06-04,27,0
GM03860,2024-03-25,98,0
GM03861,2023-12-25,189,1
GM03862,2024-05-10,52,0
GM03863,2024-05-09,53,0
GM03864,2024-05-13,49,0
GM03865,2023-10-10,265,1
GM03866,2024-06-01,30,0
GM03867,2024-06-17,14,0
GM03868,2024-04-16,76,0
GM03869,2024-06-06,25,0
GM03870,2024-05-23,39,0
GM03871,2024-06-16,15,0
GM03872,2024-06-07,24,0
GM03873,2023-12-10,204,1
GM03874,2024-03-17,106,0
GM03875,2024-03-26,97,0
GM03876,2024-06-12,19,0
GM03877,2024-06-03,28,0
GM03878,2024-04-28,64,0
GM03879,2024-04-08,84,0
GM03880,2024-05-21,41,0
GM03881,2024-03-26,97,0
GM03882,2023-11-24,220,1
GM03883,2024-06-12,19,0
GM03884,2024-04-24,68,0
GM03885,2024-03-29,94,0
GM03886,2023-03-05,484,1
GM03887,2024-05-18,44,0
GM03888,2023-04-19,439,1
GM03889,2023-11-25,219,1
GM03890,2022-10-30,610,1
GM03891,2023-12-19,195,1
GM03892,2024-06-10,21,0
GM03893,2023-12-04,210,1
GM03894,2024-02-02,150,0
GM03895,2023-11-18,226,1
GM03896,2023-07-19,348,1
GM03897,2024-05-03,59,0
GM03898,2024-04-05,87,0
GM03899,2023-04-05,453,1
GM03900,2024-04-22,70,0
GM03901,2023-10-07,268,1
GM03902,2023-12-15,199,1
GM03903,2024-05-14,48,0
GM03904,2023-04-20,438,1
GM03905,2024-05-26,36,0
GM03906,2024-06-18,13,0
GM03907,2024-01-21,162,0
GM03908,2023-09-21,284,1
GM03909,2024-05-26,36,0
GM03910,2024-05-11,51,0
GM03911,2024-05-10,52,0
GM03912,2023-09-01,304,1
GM03913,2022-10-07,633,1
GM03914,2024-02-21,131,0
GM03915,2023-02-07,510,1
GM03916,2024-06-06,25,0
GM03917,2023-06-24,373,1
GM03918,2024-02-02,150,0
GM03919,2024-05-30,32,0
GM03920,2023-06-06,391,1
GM03921,2024-06-13,18,0
GM03922,2024-04-17,75,0
GM03923,2024-06-13,18,0
GM03924,2024-05-07,55,0
GM03925,2024-05-09,53,0
GM03926,2024-06-15,16,0
GM03927,2023-08-06,330,1
GM03928,2024-04-17,75,0
GM03929,2024-06-11,20,0
GM03930,2022-06-06,756,1
GM03931,2024-06-15,16,0
GM03932,2024-02-11,141,0
GM03933,2023-09-25,280,1
GM03934,2023-07-12,355,1
GM03935,2024-04-21,71,0
GM03936,2024-04-30,62,0
GM03937,2024-02-18,134,0
GM03938,2024-01-10,173,0
GM03939,2024-05-04,58,0
GM03940,2024-06-01,30,0
GM03941,2024-06-11,20,0
GM03942,2022-11-29,580,1
GM03943,2024-06-18,13,0
GM03944,2024-06-04,27,0
GM03945,2024-06-09,22,0
GM03946,2024-03-22,101,0
GM03947,2024-04-05,87,0
GM03948,2022-09-27,643,1
GM03949,2024-06-09,22,0
GM03950,2023-08-25,311,1
GM03951,2024-03-15,108,0
GM03952,2024-05-24,38,0
GM03953,2024-05-08,54,0
GM03954,2023-03-23,466,1
GM03955,2024-05-26,36,0
GM03956,2024-05-28,34,0
GM03957,2022-01-29,884,1
GM03958,2024-03-24,99,0
GM03959,2023-10-09,266,1
GM03960,2024-05-14,48,0
GM03961,2024-01-26,157,0
GM03962,2024-06-08,23,0
GM03963,2024-05-30,32,0
GM03964,2024-04-14,78,0
GM03965,2023-12-26,188,1
GM03966,2024-05-20,42,0
GM03967,2024-02-16,136,0
GM03968,2024-05-08,54,0
GM03969,2024-04-21,71,0
GM03970,2024-05-16,46,0
GM03971,2024-05-14,48,0
GM03972,2024-05-26,36,0
GM03973,2024-04-18,74,0
GM03974,2024-02-28,124,0
GM03975,2024-04-09,83,0
GM03976,2024-02-13,139,0
GM03977,2024-04-12,80,0
GM03978,2023-05-22,406,1
GM03979,2023-12-16,198,1
GM03980,2023-08-02,334,1
GM03981,2024-03-15,108,0
GM03982,2024-04-07,85,0
GM03983,2024-06-01,30,0
GM03984,2024-06-11,20,0
GM03985,2024-05-17,45,0
GM03986,2024-05-02,60,0
GM03987,2024-05-04,58,0
GM03988,2024-05-01,61,0
GM03989,2024-01-21,162,0
GM03990,2024-06-11,20,0
GM03991,2024-05-18,44,0
GM03992,2024-06-06,25,0
GM03993,2024-04-21,71,0
GM03994,2024-03-03,120,0
GM03995,2022-02-03,879,1
GM03996,2024-05-22,40,0
GM03997,2024-06-09,22,0
GM03998,2024-04-03,89,0
GM03999,2024-04-05,87,0
GM04000,2024-06-04,27,0
GM04001,2023-08-27,309,1
GM04002,2023-11-10,234,1
GM04003,2024-03-11,112,0
GM04004,2023-12-01,213,1
GM04005,2024-02-29,123,0
GM04006,2024-06-12,19,0
GM04007,2023-08-27,309,1
GM04008,2023-11-07,237,1
GM04009,2024-05-11,51,0
GM04010,2024-03-09,114,0
GM04011,2024-02-24,128,0
GM04012,2024-03-16,107,0
GM04013,2024-06-16,15,0
GM04014,2024-06-04,27,0
GM04015,2024-05-21,41,0
GM04016,2024-04-02,90,0
GM04017,2024-06-09,22,0
GM04018,2024-05-07,55,0
GM04019,2024-06-09,22,0
GM04020,2023-07-27,340,1
GM04021,2024-06-08,23,0
GM04022,2024-06-05,26,0
GM04023,2024-06-11,20,0
GM04024,2023-11-18,226,1
GM04025,2024-04-23,69,0
GM04026,2023-11-03,241,1
GM04027,2024-04-14,78,0
GM04028,2024-05-21,41,0
GM04029,2023-03-22,467,1
GM04030,2024-05-15,47,0
GM04031,2023-04-28,430,1
GM04032,2024-05-15,47,0
GM04033,2024-02-20,132,0
GM04034,2024-03-31,92,0
GM04035,2024-01-06,177,0
GM04036,2024-04-17,75,0
GM04037,2024-03-26,97,0
GM04038,2023-07-22,345,1
GM04039,2024-06-16,15,0
GM04040,2024-02-18,134,0
GM04041,2024-06-06,25,0
GM04042,2024-04-08,84,0
GM04043,2024-05-08,54,0
GM04044,2024-05-28,34,0
GM04045,2024-03-31,92,0
GM04046,2024-05-29,33,0
GM04047,2024-06-14,17,0
GM04048,2024-06-06,25,0
GM04049,2022-07-01,731,1
GM04050,2024-06-18,13,0
GM04051,2024-03-28,95,0
GM04052,2024-03-26,97,0
GM04053,2024-06-17,14,0
GM04054,2024-03-02,121,0
GM04055,2024-06-11,20,0
GM04056,2024-03-23,100,0
GM04057,2023-11-10,234,1
GM04058,2024-02-27,125,0
GM04059,2023-06-26,371,1
GM04060,2023-11-16,228,1
GM04061,2024-05-06,56,0
GM04062,2024-06-10,21,0
GM04063,2024-06-11,20,0
GM04064,2023-11-24,220,1
GM04065,2024-03-29,94,0
GM04066,2024-06-10,21,0
GM04067,2024-05-30,32,0
GM04068,2024-06-08,23,0
GM04069,2024-04-22,70,0
GM04070,2024-06-17,14,0
GM04071,2024-03-19,104,0
GM04072,2024-06-06,25,0
GM04073,2024-04-19,73,0
GM04074,2024-04-29,63,0
GM04075,2023-11-06,238,1
GM04076,2022-11-11,598,1
GM04077,2024-05-03,59,0
GM04078,2024-06-08,23,0
GM04079,2024-06-02,29,0
GM04080,2024-05-29,33,0
GM04081,2024-05-07,55,0
GM04082,2024-04-20,72,0
GM04083,2024-04-25,67,0
GM04084,2022-06-08,754,1
GM04085,2024-04-29,63,0
GM04086,2024-04-30,62,0
GM04087,2024-01-31,152,0
GM04088,2024-05-14,48,0
GM04089,2024-04-22,70,0
GM04090,2023-11-25,219,1
GM04091,2023-11-22,222,1
GM04092,2024-04-09,83,0
GM04093,2024-06-02,29,0
GM04094,2024-03-13,110,0
GM04095,2024-04-30,62,0
GM04096,2024-03-16,107,0
GM04097,2024-05-23,39,0
GM04098,2024-06-15,16,0
GM04099,2024-05-16,46,0
GM04100,2024-03-29,94,0
GM04101,2024-03-05,118,0
GM04102,2024-05-28,34,0
GM04103,2024-06-01,30,0
GM04104,2024-05-30,32,0
GM04105,2024-04-28,64,0
GM04106,2024-01-11,172,0
GM04107,2024-01-28,155,0
GM04108,2024-02-18,134,0
GM04109,2024-05-14,48,0
GM04110,2024-05-31,31,0
GM04111,2024-04-29,63,0
GM04112,2024-04-26,66,0
GM04113,2024-05-16,46,0
GM04114,2024-04-26,66,0
GM04115,2024-05-01,61,0
GM04116,2024-04-21,71,0
GM04117,2024-05-18,44,0
GM04118,2023-12-15,199,1
GM04119,2024-04-14,78,0
GM04120,2024-01-23,160,0
GM04121,2024-04-03,89,0
GM04122,2024-01-18,165,0
GM04123,2024-06-15,16,0
GM04124,2024-05-17,45,0
GM04125,2024-05-08,54,0
GM04126,2024-03-09,114,0
GM04127,2024-06-09,22,0
GM04128,2024-04-04,88,0
GM04129,2024-01-04,179,0
GM04130,2024-04-14,78,0
GM04131,2024-05-12,50,0
GM04132,2023-09-09,296,1
GM04133,2024-03-31,92,0
GM04134,2024-04-28,64,0
GM04135,2023-10-27,248,1
GM04136,2024-05-14,48,0
GM04137,2024-02-27,125,0
GM04138,2024-06-03,28,0
GM04139,2024-05-04,58,0
GM04140,2024-04-28,64,0
GM04141,2023-08-30,306,1
GM04142,2024-05-12,50,0
GM04143,2023-12-09,205,1
GM04144,2024-05-23,39,0
GM04145,2024-06-06,25,0
GM04146,2024-03-13,110,0
GM04147,2024-05-16,46,0
GM04148,2024-01-31,152,0
GM04149,2023-07-21,346,1
GM04150,2024-05-07,55,0
GM04151,2024-04-30,62,0
GM04152,2024-05-28,34,0
GM04153,2024-04-30,62,0
GM04154,2023-04-07,451,1
GM04155,2024-03-30,93,0
GM04156,2022-04-30,793,1
GM04157,2024-01-20,163,0
GM04158,2022-10-29,611,1
GM04159,2024-05-12,50,0
GM04160,2024-06-01,30,0
GM04161,2024-06-13,18,0
GM04162,2023-06-06,391,1
GM04163,2024-06-12,19,0
GM04164,2024-04-04,88,0
GM04165,2024-06-18,13,0
GM04166,2024-05-21,41,0
GM04167,2024-05-22,40,0
GM04168,2024-03-19,104,0
GM04169,2024-06-15,16,0
GM04170,2023-11-30,214,1
GM04171,2024-02-01,151,0
GM04172,2022-12-07,572,1
GM04173,2023-07-16,351,1
GM04174,2024-06-06,25,0
GM04175,2024-05-27,35,0
GM04176,2024-02-14,138,0
GM04177,2024-06-14,17,0
GM04178,2024-04-01,91,0
GM04179,2024-05-01,61,0
GM04180,2023-06-11,386,1
GM04181,2023-09-20,285,1
GM04182,2024-06-12,19,0
GM04183,2024-06-03,28,0
GM04184,2023-10-04,271,1
GM04185,2024-04-04,88,0
GM04186,2024-06-02,29,0
GM04187,2022-12-24,555,1
GM04188,2024-06-12,19,0
GM04189,2024-05-05,57,0
GM04190,2024-02-21,131,0
GM04191,2024-03-05,118,0
GM04192,2024-02-15,137,0
GM04193,2024-05-19,43,0
GM04194,2024-01-02,181,1
GM04195,2024-04-24,68,0
GM04196,2024-06-17,14,0
GM04197,2024-03-06,117,0
GM04198,2024-05-31,31,0
GM04199,2024-04-19,73,0
GM04200,2024-05-12,50,0
GM04201,2023-12-22,192,1
GM04202,2024-04-04,88,0
GM04203,2024-06-07,24,0
GM04204,2024-05-30,32,0
GM04205,2022-07-31,701,1
GM04206,2024-06-09,22,0
GM04207,2024-02-12,140,0
GM04208,2024-04-27,65,0
GM04209,2024-06-07,24,0
GM04210,2024-05-23,39,0
GM04211,2024-04-24,68,0
GM04212,2024-05-29,33,0
GM04213,2023-09-27,278,1
GM04214,2023-12-21,193,1
GM04215,2024-04-24,68,0
GM04216,2024-05-12,50,0
GM04217,2022-10-15,625,1
GM04218,2024-04-18,74,0
GM04219,2024-05-15,47,0
GM04220,2024-06-15,16,0
GM04221,2024-05-05,57,0
GM04222,2024-03-22,101,0
GM04223,2024-06-15,16,0
GM04224,2024-06-11,20,0
GM04225,2024-04-22,70,0
GM04226,2024-04-12,80,0
GM04227,2023-08-14,322,1
GM04228,2024-02-15,137,0
GM04229,2023-07-13,354,1
GM04230,2024-06-07,24,0
GM04231,2024-05-23,39,0
GM04232,2023-10-04,271,1
GM04233,2024-05-29,33,0
GM04234,2024-05-30,32,0
GM04235,2024-04-02,90,0
GM04236,2024-03-28,95,0
GM04237,2024-05-23,39,0
GM04238,2024-01-14,169,0
GM04239,2024-05-15,47,0
GM04240,2024-03-23,100,0
GM04241,2023-12-20,194,1
GM04242,2024-05-04,58,0
GM04243,2024-06-10,21,0
GM04244,2024-05-30,32,0
GM04245,2024-04-22,70,0
GM04246,2024-06-07,24,0
GM04247,2024-05-17,45,0
GM04248,2024-01-17,166,0
GM04249,2023-09-27,278,1
GM04250,2024-04-11,81,0
GM04251,2024-05-31,31,0
GM04252,2024-02-22,130,0
GM04253,2024-06-12,19,0
GM04254,2023-07-28,339,1
GM04255,2024-04-21,71,0
GM04256,2024-04-16,76,0
GM04257,2024-06-08,23,0
GM04258,2024-01-11,172,0
GM04259,2022-12-22,557,1
GM04260,2024-06-15,16,0
GM04261,2024-03-22,101,0
GM04262,2024-06-05,26,0
GM04263,2024-02-10,142,0
GM04264,2024-05-20,42,0
GM04265,2024-06-11,20,0
GM04266,2024-06-14,17,0
GM04267,2024-05-02,60,0
GM04268,2024-05-17,45,0
GM04269,2024-06-08,23,0
GM04270,2024-06-11,20,0
GM04271,2023-06-24,373,1
GM04272,2024-01-04,179,0
GM04273,2024-05-03,59,0
GM04274,2024-05-04,58,0
GM04275,2023-11-08,236,1
GM04276,2024-05-17,45,0
GM04277,2024-03-29,94,0
GM04278,2024-06-18,13,0
GM04279,2023-10-10,265,1
GM04280,2023-09-30,275,1
GM04281,2024-04-23,69,0
GM04282,2024-02-08,144,0
GM04283,2023-02-02,515,1
GM04284,2024-06-07,24,0
GM04285,2024-06-09,22,0
GM04286,2024-04-19,73,0
GM04287,2023-08-15,321,1
GM04288,2024-01-06,177,0
GM04289,2024-06-15,16,0
GM04290,2024-04-29,63,0
GM04291,2024-04-01,91,0
GM04292,2023-12-30,184,1
GM04293,2023-12-26,188,1
GM04294,2023-06-11,386,1
GM04295,2024-04-17,75,0
GM04296,2022-03-25,829,1
GM04297,2022-03-17,837,1
GM04298,2023-05-17,411,1
GM04299,2024-05-06,56,0
GM04300,2024-06-09,22,0
GM04301,2024-04-19,73,0
GM04302,2024-03-13,110,0
GM04303,2024-02-03,149,0
GM04304,2024-05-04,58,0
GM04305,2024-06-15,16,0
GM04306,2024-01-08,175,0
GM04307,2024-06-13,18,0
GM04308,2023-08-12,324,1
GM04309,2024-01-07,176,0
GM04310,2024-05-19,43,0
GM04311,2024-01-18,165,0
GM04312,2024-03-24,99,0
GM04313,2022-06-02,760,1
GM04314,2024-06-09,22,0
GM04315,2024-05-06,56,0
GM04316,2023-11-07,237,1
GM04317,2022-12-12,567,1
GM04318,2024-03-10,113,0
GM04319,2024-02-28,124,0
GM04320,2023-10-20,255,1
GM04321,2024-02-19,133,0
GM04322,2024-05-08,54,0
GM04323,2024-01-14,169,0
GM04324,2024-05-27,35,0
GM04325,2024-04-25,67,0
GM04326,2024-05-07,55,0
GM04327,2024-05-26,36,0
GM04328,2024-06-10,21,0
GM04329,2023-12-11,203,1
GM04330,2023-01-03,545,1
GM04331,2024-04-26,66,0
GM04332,2024-03-14,109,0
GM04333,2024-02-04,148,0
GM04334,2024-05-11,51,0
GM04335,2024-04-15,77,0
GM04336,2024-06-07,24,0
GM04337,2024-05-11,51,0
GM04338,2024-03-19,104,0
GM04339,2024-02-14,138,0
GM04340,2024-02-13,139,0
GM04341,2024-06-15,16,0
GM04342,2024-01-28,155,0
GM04343,2024-05-17,45,0
GM04344,2023-11-22,222,1
GM04345,2024-01-24,159,0
GM04346,2022-04-15,808,1
GM04347,2024-04-19,73,0
GM04348,2023-05-28,400,1
GM04349,2024-03-17,106,0
GM04350,2024-05-13,49,0
GM04351,2024-05-13,49,0
GM04352,2024-04-10,82,0
GM04353,2024-02-28,124,0
GM04354,2024-06-16,15,0
GM04355,2024-06-15,16,0
GM04356,2024-03-14,109,0
GM04357,2024-04-07,85,0
GM04358,2024-06-09,22,0
GM04359,2024-06-09,22,0
GM04360,2023-12-28,186,1
GM04361,2023-12-04,210,1
GM04362,2024-05-05,57,0
GM04363,2024-06-16,15,0
GM04364,2024-01-15,168,0
