Month,region,channel,category,Revenue,Orders,Avg_Order
2022-04,MENA,Call Center,Fashion,9869.64,6,1644.9399999999998
2022-04,MENA,Call Center,Food & Grocery,7244.34,5,1448.868
2022-04,MENA,Call Center,Home & Garden,1766.85,3,588.9499999999999
2022-04,MENA,Call Center,Sports,2975.52,5,595.104
2022-04,MENA,In-Store,Beauty,11910.039999999999,14,850.7171428571428
2022-04,MENA,In-Store,Electronics,14468.79,17,851.1052941176471
2022-04,MENA,In-Store,Fashion,15746.4,16,984.15
2022-04,MENA,In-Store,Food & Grocery,15058.43,23,654.714347826087
2022-04,MENA,In-Store,Home & Garden,27044.86,18,1502.4922222222222
2022-04,MENA,In-Store,Sports,10633.99,11,966.7263636363637
2022-04,MENA,Mobile App,Beauty,12641.02,18,702.2788888888889
2022-04,MENA,Mobile App,Electronics,17246.68,20,862.3340000000001
2022-04,MENA,Mobile App,Fashion,9200.12,12,766.6766666666667
2022-04,MENA,Mobile App,Food & Grocery,8848.76,16,553.0475
2022-04,MENA,Mobile App,Home & Garden,9777.11,14,698.365
2022-04,MENA,Mobile App,Sports,12612.01,20,630.6005
2022-04,MENA,Online,Beauty,17458.88,23,759.0817391304348
2022-04,MENA,Online,Electronics,9199.98,19,484.2094736842105
2022-04,MENA,Online,Fashion,25570.54,25,1022.8216
2022-04,MENA,Online,Food & Grocery,23000.91,27,851.8855555555556
2022-04,MENA,Online,Home & Garden,21014.07,26,808.2334615384615
2022-04,MENA,Online,Sports,23515.07,27,870.9285185185186
2022-04,North America,Call Center,Beauty,1440.94,3,480.31333333333333
2022-04,North America,Call Center,Electronics,1847.0900000000001,5,369.418
2022-04,North America,Call Center,Fashion,5316.280000000001,8,664.5350000000001
2022-04,North America,Call Center,Food & Grocery,5834.950000000001,5,1166.9900000000002
2022-04,North America,Call Center,Home & Garden,4693.7,7,670.5285714285714
2022-04,North America,Call Center,Sports,3688.39,5,737.678
2022-04,North America,In-Store,Beauty,30779.09,34,905.2673529411765
2022-04,North America,In-Store,Electronics,9866.66,13,758.9738461538461
2022-04,North America,In-Store,Fashion,16936.55,34,498.13382352941176
2022-04,North America,In-Store,Food & Grocery,27322.9,34,803.614705882353
2022-04,North America,In-Store,Home & Garden,23154.67,29,798.4368965517241
2022-04,North America,In-Store,Sports,22977.29,25,919.0916000000001
2022-04,North America,Mobile App,Beauty,29107.98,28,1039.5707142857143
2022-04,North America,Mobile App,Electronics,21521.44,32,672.545
2022-04,North America,Mobile App,Fashion,17991.67,27,666.3581481481481
2022-04,North America,Mobile App,Food & Grocery,16353.81,20,817.6904999999999
2022-04,North America,Mobile App,Home & Garden,21250.46,26,817.3253846153846
2022-04,North America,Mobile App,Sports,27413.81,33,830.7215151515152
2022-04,North America,Online,Beauty,32341.46,46,703.0752173913044
2022-04,North America,Online,Electronics,29694.04,40,742.351
2022-04,North America,Online,Fashion,25265.14,37,682.8416216216216
2022-04,North America,Online,Food & Grocery,29527.46,38,777.0384210526315
2022-04,North America,Online,Home & Garden,29163.25,34,857.7426470588235
2022-04,North America,Online,Sports,33712.33,42,802.6745238095239
2022-04,Southeast Asia,Call Center,Beauty,777.53,3,259.1766666666667
2022-04,Southeast Asia,Call Center,Electronics,4226.3,2,2113.15
2022-04,Southeast Asia,Call Center,Fashion,164.26,1,164.26
2022-04,Southeast Asia,Call Center,Food & Grocery,258.53,1,258.53
2022-04,Southeast Asia,Call Center,Home & Garden,2349.9300000000003,3,783.3100000000001
2022-04,Southeast Asia,Call Center,Sports,3251.94,3,1083.98
2022-04,Southeast Asia,In-Store,Beauty,15461.46,23,672.2373913043477
2022-04,Southeast Asia,In-Store,Electronics,12025.64,12,1002.1366666666667
2022-04,Southeast Asia,In-Store,Fashion,9265.529999999999,10,926.5529999999999
2022-04,Southeast Asia,In-Store,Food & Grocery,6893.75,14,492.4107142857143
2022-04,Southeast Asia,In-Store,Home & Garden,5952.860000000001,8,744.1075000000001
2022-04,Southeast Asia,In-Store,Sports,11541.18,10,1154.118
2022-04,Southeast Asia,Mobile App,Beauty,7052.02,15,470.1346666666667
2022-04,Southeast Asia,Mobile App,Electronics,13318.960000000001,15,887.9306666666668
2022-04,Southeast Asia,Mobile App,Fashion,13787.08,13,1060.5446153846153
2022-04,Southeast Asia,Mobile App,Food & Grocery,6039.5,7,862.7857142857143
2022-04,Southeast Asia,Mobile App,Home & Garden,7934.87,13,610.3746153846154
2022-04,Southeast Asia,Mobile App,Sports,5865.27,14,418.9478571428572
2022-04,Southeast Asia,Online,Beauty,14973.48,19,788.077894736842
2022-04,Southeast Asia,Online,Electronics,17399.38,19,915.7568421052632
2022-04,Southeast Asia,Online,Fashion,11471.75,17,674.8088235294117
2022-04,Southeast Asia,Online,Food & Grocery,15629.99,14,1116.4278571428572
2022-04,Southeast Asia,Online,Home & Garden,11973.49,16,748.343125
2022-04,Southeast Asia,Online,Sports,6471.610000000001,13,497.8161538461539
2022-05,Central Asia,Call Center,Electronics,244.01,1,244.01
2022-05,Central Asia,Call Center,Fashion,1197.29,2,598.645
2022-05,Central Asia,Call Center,Food & Grocery,1312.7900000000002,3,437.59666666666675
2022-05,Central Asia,Call Center,Home & Garden,166.89,1,166.89
2022-05,Central Asia,Call Center,Sports,500.28999999999996,2,250.14499999999998
2022-05,Central Asia,In-Store,Beauty,11859.68,16,741.23
2022-05,Central Asia,In-Store,Electronics,8331.23,8,1041.40375
2022-05,Central Asia,In-Store,Fashion,2995.8700000000003,5,599.1740000000001
2022-05,Central Asia,In-Store,Food & Grocery,3604.79,10,360.479
2022-05,Central Asia,In-Store,Home & Garden,6233.06,11,566.6418181818182
2022-05,Central Asia,In-Store,Sports,3802.3599999999997,6,633.7266666666666
2022-05,Central Asia,Mobile App,Beauty,7785.429999999999,10,778.5429999999999
2022-05,Central Asia,Mobile App,Electronics,3670.0099999999998,8,458.75124999999997
2022-05,Central Asia,Mobile App,Fashion,7179.88,8,897.485
2022-05,Central Asia,Mobile App,Food & Grocery,8881.58,13,683.1984615384615
2022-05,Central Asia,Mobile App,Home & Garden,3526.21,6,587.7016666666667
2022-05,Central Asia,Mobile App,Sports,7763.900000000001,9,862.6555555555556
2022-05,Central Asia,Online,Beauty,8883.43,12,740.2858333333334
2022-05,Central Asia,Online,Electronics,19452.12,23,845.7443478260869
2022-05,Central Asia,Online,Fashion,12860.62,15,857.3746666666667
2022-05,Central Asia,Online,Food & Grocery,6628.79,9,736.5322222222222
2022-05,Central Asia,Online,Home & Garden,7163.29,11,651.2081818181819
2022-05,Central Asia,Online,Sports,21721.51,23,944.4134782608695
2022-05,Europe,Call Center,Beauty,1766.28,3,588.76
2022-05,Europe,Call Center,Electronics,3872.32,4,968.08
2022-05,Europe,Call Center,Fashion,7910.87,7,1130.1242857142856
2022-05,Europe,Call Center,Food & Grocery,1144.27,3,381.42333333333335
2022-05,Europe,Call Center,Home & Garden,3902.05,7,557.4357142857143
2022-05,Europe,Call Center,Sports,3759.67,5,751.934
2022-05,Europe,In-Store,Beauty,27384.690000000002,27,1014.2477777777779
2022-05,Europe,In-Store,Electronics,15638.88,24,651.62
2022-05,Europe,In-Store,Fashion,22441.44,23,975.7147826086956
2022-05,Europe,In-Store,Food & Grocery,16226.49,23,705.4995652173913
2022-05,Europe,In-Store,Home & Garden,15496.380000000001,21,737.9228571428572
2022-05,Europe,In-Store,Sports,25284.09,25,1011.3636
2022-05,Europe,Mobile App,Beauty,10147.95,19,534.1026315789474
2022-05,Europe,Mobile App,Electronics,9368.17,23,407.3117391304348
2022-05,Europe,Mobile App,Fashion,15659.16,19,824.1663157894736
2022-05,Europe,Mobile App,Food & Grocery,15668.69,18,870.4827777777778
2022-05,Europe,Mobile App,Home & Garden,19732.06,20,986.6030000000001
2022-05,Europe,Mobile App,Sports,24725.59,23,1075.0256521739132
2022-05,Europe,Online,Beauty,22713.24,39,582.3907692307693
2022-05,Europe,Online,Electronics,26154.43,32,817.3259375
2022-05,Europe,Online,Fashion,35139.82,34,1033.5241176470588
2022-05,Europe,Online,Food & Grocery,17585.97,27,651.3322222222223
2022-05,Europe,Online,Home & Garden,21766.62,30,725.554
2022-05,Europe,Online,Sports,26354.37,32,823.5740625
2022-05,MENA,Call Center,Beauty,1680.73,3,560.2433333333333
2022-05,MENA,Call Center,Electronics,2856.04,3,952.0133333333333
2022-05,MENA,Call Center,Fashion,6323.52,4,1580.88
2022-05,MENA,Call Center,Food & Grocery,4227.0599999999995,3,1409.0199999999998
2022-05,MENA,Call Center,Home & Garden,737.3100000000001,3,245.77
2022-05,MENA,Call Center,Sports,3051.4300000000003,4,762.8575000000001
2022-05,MENA,In-Store,Beauty,13005.51,18,722.5283333333333
2022-05,MENA,In-Store,Electronics,14592.39,16,912.024375
2022-05,MENA,In-Store,Fashion,14205.35,16,887.834375
2022-05,MENA,In-Store,Food & Grocery,9176.01,13,705.8469230769231
2022-05,MENA,In-Store,Home & Garden,15774.789999999999,19,830.2521052631579
2022-05,MENA,In-Store,Sports,18838.78,21,897.0847619047619
2022-05,MENA,Mobile App,Beauty,11380.18,13,875.3984615384616
2022-05,MENA,Mobile App,Electronics,11247.28,18,624.848888888889
2022-05,MENA,Mobile App,Fashion,9848.65,13,757.5884615384615
2022-05,MENA,Mobile App,Food & Grocery,17706.77,16,1106.673125
2022-05,MENA,Mobile App,Home & Garden,7352.6,15,490.17333333333335
2022-05,MENA,Mobile App,Sports,4224.51,11,384.04636363636365
2022-05,MENA,Online,Beauty,22680.91,23,986.1265217391305
2022-05,MENA,Online,Electronics,11231.99,19,591.1573684210526
2022-05,MENA,Online,Fashion,19167.399999999998,21,912.7333333333332
2022-05,MENA,Online,Food & Grocery,26155.47,22,1188.885
2022-05,MENA,Online,Home & Garden,12243.64,13,941.8184615384615
2022-05,MENA,Online,Sports,34366.81,40,859.1702499999999
2022-05,North America,Call Center,Beauty,6853.39,7,979.0557142857143
2022-05,North America,Call Center,Electronics,2478.99,4,619.7475
2022-05,North America,Call Center,Fashion,123.59,1,123.59
2022-05,North America,Call Center,Food & Grocery,2264.43,5,452.88599999999997
2022-05,North America,Call Center,Home & Garden,5386.65,8,673.33125
2022-05,North America,Call Center,Sports,11482.9,7,1640.4142857142856
2022-05,North America,In-Store,Beauty,20712.72,26,796.6430769230769
2022-05,North America,In-Store,Electronics,23099.88,32,721.87125
2022-05,North America,In-Store,Fashion,23165.38,32,723.918125
2022-05,North America,In-Store,Food & Grocery,20940.28,33,634.5539393939393
2022-05,North America,In-Store,Home & Garden,23305.84,32,728.3075
2022-05,North America,In-Store,Sports,17015.2,28,607.6857142857143
2022-05,North America,Mobile App,Beauty,17970.08,27,665.5585185185186
2022-05,North America,Mobile App,Electronics,19290.48,26,741.9415384615385
2022-05,North America,Mobile App,Fashion,30945.02,37,836.3518918918919
2022-05,North America,Mobile App,Food & Grocery,22449.34,29,774.1151724137931
2022-05,North America,Mobile App,Home & Garden,25285.17,30,842.8389999999999
2022-05,North America,Mobile App,Sports,17834.97,30,594.499
2022-05,North America,Online,Beauty,31255.14,47,665.0029787234042
2022-05,North America,Online,Electronics,29359.54,39,752.808717948718
2022-05,North America,Online,Fashion,47229.91,56,843.39125
2022-05,North America,Online,Food & Grocery,23946.55,42,570.1559523809524
2022-05,North America,Online,Home & Garden,38284.51,35,1093.843142857143
2022-05,North America,Online,Sports,39287.8,52,755.5346153846154
2022-05,Southeast Asia,Call Center,Beauty,1104.92,1,1104.92
2022-05,Southeast Asia,Call Center,Electronics,3448.3,4,862.075
2022-05,Southeast Asia,Call Center,Food & Grocery,821.98,3,273.99333333333334
2022-05,Southeast Asia,Call Center,Home & Garden,885.61,3,295.2033333333333
2022-05,Southeast Asia,Call Center,Sports,2154.3,1,2154.3
2022-05,Southeast Asia,In-Store,Beauty,7809.96,14,557.8542857142858
2022-05,Southeast Asia,In-Store,Electronics,11939.34,16,746.20875
2022-05,Southeast Asia,In-Store,Fashion,23730.6,23,1031.7652173913043
2022-05,Southeast Asia,In-Store,Food & Grocery,16038.85,17,943.4617647058824
2022-05,Southeast Asia,In-Store,Home & Garden,8479.99,14,605.7135714285714
2022-05,Southeast Asia,In-Store,Sports,7399.93,10,739.993
2022-05,Southeast Asia,Mobile App,Beauty,7154.43,12,596.2025
2022-05,Southeast Asia,Mobile App,Electronics,28101.13,22,1277.324090909091
2022-05,Southeast Asia,Mobile App,Fashion,15508.970000000001,19,816.2615789473684
2022-05,Southeast Asia,Mobile App,Food & Grocery,13139.039999999999,13,1010.6953846153846
2022-05,Southeast Asia,Mobile App,Home & Garden,8569.960000000001,10,856.9960000000001
2022-05,Southeast Asia,Mobile App,Sports,9642.6,14,688.7571428571429
2022-05,Southeast Asia,Online,Beauty,11289.810000000001,15,752.6540000000001
2022-05,Southeast Asia,Online,Electronics,23542.22,22,1070.1009090909092
2022-05,Southeast Asia,Online,Fashion,14579.29,18,809.9605555555556
2022-05,Southeast Asia,Online,Food & Grocery,13451.17,23,584.8334782608696
2022-05,Southeast Asia,Online,Home & Garden,11493.17,21,547.2938095238095
2022-05,Southeast Asia,Online,Sports,16442.36,16,1027.6475
2022-06,Central Asia,Call Center,Beauty,3533.6099999999997,3,1177.87
2022-06,Central Asia,Call Center,Electronics,789.53,1,789.53
2022-06,Central Asia,Call Center,Fashion,4838.35,3,1612.7833333333335
2022-06,Central Asia,Call Center,Food & Grocery,4065.13,6,677.5216666666666
2022-06,Central Asia,Call Center,Home & Garden,3086.69,2,1543.345
2022-06,Central Asia,Call Center,Sports,1921.56,1,1921.56
2022-06,Central Asia,In-Store,Beauty,10091.4,11,917.4
2022-06,Central Asia,In-Store,Electronics,6386.92,8,798.365
2022-06,Central Asia,In-Store,Fashion,8288.49,13,637.5761538461538
2022-06,Central Asia,In-Store,Food & Grocery,4629.62,8,578.7025
2022-06,Central Asia,In-Store,Home & Garden,12967.529999999999,11,1178.8663636363635
2022-06,Central Asia,In-Store,Sports,8097.22,11,736.1109090909091
2022-06,Central Asia,Mobile App,Beauty,13553.56,17,797.2682352941176
2022-06,Central Asia,Mobile App,Electronics,3896.9300000000003,7,556.7042857142858
2022-06,Central Asia,Mobile App,Fashion,10349.720000000001,11,940.8836363636365
2022-06,Central Asia,Mobile App,Food & Grocery,12254.92,17,720.8776470588235
2022-06,Central Asia,Mobile App,Home & Garden,8531.89,12,710.9908333333333
2022-06,Central Asia,Mobile App,Sports,9241.77,11,840.1609090909092
2022-06,Central Asia,Online,Beauty,6384.07,12,532.0058333333333
2022-06,Central Asia,Online,Electronics,10634.91,21,506.4242857142857
2022-06,Central Asia,Online,Fashion,7895.41,10,789.5409999999999
2022-06,Central Asia,Online,Food & Grocery,9747.72,17,573.395294117647
2022-06,Central Asia,Online,Home & Garden,16323.019999999999,18,906.8344444444443
2022-06,Central Asia,Online,Sports,11113.66,17,653.744705882353
2022-06,Europe,Call Center,Beauty,1516.1800000000003,4,379.0450000000001
2022-06,Europe,Call Center,Electronics,2011.6100000000001,4,502.90250000000003
2022-06,Europe,Call Center,Fashion,1347.6,2,673.8
2022-06,Europe,Call Center,Food & Grocery,1872.9400000000003,4,468.23500000000007
2022-06,Europe,Call Center,Home & Garden,971.65,3,323.8833333333333
2022-06,Europe,In-Store,Beauty,15205.95,23,661.1282608695652
2022-06,Europe,In-Store,Electronics,18202.27,25,728.0908000000001
2022-06,Europe,In-Store,Fashion,26355.94,25,1054.2376
2022-06,Europe,In-Store,Food & Grocery,17139.96,28,612.1414285714285
2022-06,Europe,In-Store,Home & Garden,12999.27,20,649.9635000000001
2022-06,Europe,In-Store,Sports,13703.38,23,595.7991304347826
2022-06,Europe,Mobile App,Beauty,16102.15,18,894.5638888888889
2022-06,Europe,Mobile App,Electronics,21221.93,24,884.2470833333333
2022-06,Europe,Mobile App,Fashion,23416.04,23,1018.0886956521739
2022-06,Europe,Mobile App,Food & Grocery,16708.83,28,596.7439285714287
2022-06,Europe,Mobile App,Home & Garden,16402.489999999998,22,745.5677272727272
2022-06,Europe,Mobile App,Sports,17407.71,22,791.2595454545454
2022-06,Europe,Online,Beauty,22043.8,28,787.2785714285714
2022-06,Europe,Online,Electronics,23861.27,33,723.0687878787879
2022-06,Europe,Online,Fashion,27750.57,36,770.8491666666666
2022-06,Europe,Online,Food & Grocery,32533.65,33,985.8681818181818
2022-06,Europe,Online,Home & Garden,20423.65,33,618.8984848484849
2022-06,Europe,Online,Sports,30475.74,39,781.4292307692308
2022-06,MENA,Call Center,Beauty,829.3100000000001,2,414.65500000000003
2022-06,MENA,Call Center,Electronics,895.6099999999999,2,447.80499999999995
2022-06,MENA,Call Center,Fashion,4052.15,5,810.4300000000001
2022-06,MENA,Call Center,Food & Grocery,2058.98,4,514.745
2022-06,MENA,Call Center,Sports,1159.55,2,579.775
2022-06,MENA,In-Store,Beauty,10520.0,14,751.4285714285714
2022-06,MENA,In-Store,Electronics,15349.61,23,667.3743478260869
2022-06,MENA,In-Store,Fashion,10122.189999999999,15,674.8126666666666
2022-06,MENA,In-Store,Food & Grocery,7555.02,14,539.6442857142857
2022-06,MENA,In-Store,Home & Garden,10277.32,16,642.3325
2022-06,MENA,In-Store,Sports,10957.84,16,684.865
2022-06,MENA,Mobile App,Beauty,8865.85,10,886.585
2022-06,MENA,Mobile App,Electronics,16210.8,17,953.5764705882352
2022-06,MENA,Mobile App,Fashion,7944.71,10,794.471
2022-06,MENA,Mobile App,Food & Grocery,12086.23,18,671.4572222222222
2022-06,MENA,Mobile App,Home & Garden,7080.95,8,885.11875
2022-06,MENA,Mobile App,Sports,13250.74,17,779.4552941176471
2022-06,MENA,Online,Beauty,14075.029999999999,27,521.2974074074074
2022-06,MENA,Online,Electronics,10130.49,15,675.366
2022-06,MENA,Online,Fashion,18799.26,25,751.9703999999999
2022-06,MENA,Online,Food & Grocery,26513.43,28,946.9082142857143
2022-06,MENA,Online,Home & Garden,16213.369999999999,24,675.5570833333333
2022-06,MENA,Online,Sports,15735.460000000001,20,786.773
2022-06,North America,Call Center,Beauty,7586.21,5,1517.242
2022-06,North America,Call Center,Electronics,6175.02,8,771.8775
2022-06,North America,Call Center,Fashion,1527.6799999999998,3,509.22666666666663
2022-06,North America,Call Center,Food & Grocery,4381.0,5,876.2
2022-06,North America,Call Center,Home & Garden,407.1,2,203.55
2022-06,North America,Call Center,Sports,5242.91,7,748.9871428571429
2022-06,North America,In-Store,Beauty,23304.93,28,832.3189285714286
2022-06,North America,In-Store,Electronics,22754.93,25,910.1972000000001
2022-06,North America,In-Store,Fashion,9086.1,15,605.74
2022-06,North America,In-Store,Food & Grocery,28819.45,32,900.6078125
2022-06,North America,In-Store,Home & Garden,27082.27,29,933.8713793103449
2022-06,North America,In-Store,Sports,24063.45,35,687.5271428571428
2022-06,North America,Mobile App,Beauty,19348.95,23,841.258695652174
2022-06,North America,Mobile App,Electronics,16132.33,28,576.1546428571429
2022-06,North America,Mobile App,Fashion,29237.64,35,835.3611428571428
2022-06,North America,Mobile App,Food & Grocery,25364.08,31,818.1961290322581
