customer_id,recency,frequency,monetary,R,F,M,RFM_Score,RFM_Total,Segment,region,age,gender,segment,CLV,Churn_Probability
GM00240,138,6,2400.06,2,2,2,222,6,Potential Loyalists,Europe,26,M,Standard,1706.79,0.06072060694188804
GM00241,35,19,24050.96,4,5,5,455,14,Champions,Southeast Asia,49,M,Premium,15893.51,1.3606311877858615e-05
GM00242,32,14,4690.96,4,4,3,443,11,Loyal Customers,Southeast Asia,32,M,Standard,3196.76,7.582174250119499e-06
GM00243,60,11,3851.72,3,3,3,333,9,Potential Loyalists,Southeast Asia,54,M,Standard,2566.83,0.00010689262332736403
GM00244,17,7,454.02,5,2,1,521,8,Recent Customers,MENA,30,M,Budget,305.09,3.686547582629414e-06
GM00245,363,1,36.93,1,1,1,111,3,Lost,Central Asia,22,F,Budget,24.42,0.9999998788255042
GM00246,13,19,8564.08,5,5,4,554,14,Champions,Southeast Asia,28,M,Standard,5688.24,1.6661147514118878e-06
GM00247,94,7,1916.12,3,2,2,322,7,Potential Loyalists,MENA,27,F,Standard,1245.0,0.0019038897925710532
GM00248,17,36,48366.299999999996,5,5,5,555,15,Champions,Southeast Asia,69,M,Premium,31639.53,5.5207422304522694e-06
GM00249,55,20,20254.81,4,5,5,455,14,Champions,Southeast Asia,30,M,Premium,14128.75,6.756067356185077e-05
GM00250,53,10,4779.42,4,3,3,433,10,Loyal Customers,Southeast Asia,58,M,Standard,3161.46,5.732811340999267e-05
GM00251,16,5,3505.5,5,2,3,523,10,Recent Customers,Europe,70,F,Standard,2231.59,4.008346089193192e-06
GM00252,429,1,33.72,1,1,1,111,3,Lost,MENA,63,M,Budget,22.29,0.9999999998352296
GM00253,51,16,9608.64,4,4,4,444,12,Loyal Customers,Southeast Asia,67,F,Standard,6481.67,4.441354435364538e-05
GM00254,182,4,517.25,2,1,1,211,4,Potential Loyalists,Europe,32,M,Budget,332.23,0.7299960885031173
GM00255,224,4,2025.3600000000001,1,1,2,112,4,Lost,Europe,59,M,Standard,1339.08,0.98621578649565
GM00256,15,4,679.26,5,1,2,512,8,Recent Customers,North America,24,M,Budget,483.9,3.506591622774163e-06
GM00257,52,31,32984.68,4,5,5,455,14,Champions,Southeast Asia,57,M,Premium,22832.04,5.512656485566819e-05
GM00258,119,7,1072.0,2,2,2,222,6,Potential Loyalists,North America,45,M,Budget,718.93,0.012754931751125732
GM00259,158,10,5306.75,2,3,3,233,8,Potential Loyalists,North America,49,M,Standard,3406.23,0.20471913055874816
GM00260,22,20,25108.39,5,5,5,555,15,Champions,Central Asia,52,F,Premium,16586.25,6.414626640773564e-06
GM00261,37,13,22445.53,4,4,5,445,13,Champions,North America,32,M,Premium,15857.14,1.8219720914457985e-05
GM00262,184,7,348.34000000000003,2,2,1,221,5,Potential Loyalists,Southeast Asia,65,F,Budget,242.22,0.7267692155276835
GM00263,21,38,48556.25,5,5,5,555,15,Champions,Europe,53,M,Premium,32550.17,7.900697790725623e-06
GM00264,70,18,7538.84,3,5,4,354,12,Potential Loyalists,MENA,38,F,Standard,5257.37,0.00017008915137048923
GM00265,30,18,9207.57,5,5,4,554,14,Champions,Southeast Asia,23,F,Standard,6336.98,6.321076550632871e-06
GM00266,15,11,4900.179999999999,5,3,3,533,11,Loyal Customers,North America,18,M,Standard,3249.62,2.5455434206882926e-06
GM00267,40,6,1024.29,4,2,2,422,8,Recent Customers,North America,21,M,Budget,694.84,2.248374061938945e-05
GM00268,35,9,4729.8099999999995,4,3,3,433,10,Loyal Customers,North America,28,F,Standard,3204.83,1.2713850127067226e-05
GM00269,13,13,7667.429999999999,5,4,4,544,13,Champions,Europe,61,F,Standard,5088.11,2.3101692614875506e-06
GM00270,158,4,431.27,2,1,1,211,4,Potential Loyalists,Europe,43,M,Budget,274.59,0.2755487293287115
GM00271,98,7,616.4100000000001,3,2,1,321,6,Potential Loyalists,North America,54,M,Budget,413.45,0.0027641916074368253
GM00272,90,6,1021.14,3,2,2,322,7,Potential Loyalists,North America,40,F,Budget,675.56,0.0013114722827935132
GM00273,186,5,1674.97,2,2,2,222,6,Potential Loyalists,Southeast Asia,46,M,Standard,1113.49,0.7535736114759872
GM00274,137,6,2709.3199999999997,2,2,2,222,6,Potential Loyalists,Southeast Asia,38,F,Standard,1861.66,0.045884065579105696
GM00275,126,17,8793.55,2,4,4,244,10,At Risk,MENA,65,M,Standard,6103.12,0.017744634060773024
GM00276,231,7,2737.1,1,2,2,122,5,Potential Loyalists,MENA,62,M,Standard,1898.33,0.9921850678330817
GM00277,15,38,48835.7,5,5,5,555,15,Champions,North America,62,F,Premium,33262.26,4.218819033457805e-06
GM00278,24,7,932.1,5,2,2,522,9,Recent Customers,North America,66,F,Standard,645.23,6.169695889642851e-06
GM00279,53,29,33962.95,4,5,5,455,14,Champions,North America,44,M,Premium,23149.64,7.649884891928556e-05
GM00280,299,4,788.0799999999999,1,1,2,112,4,Lost,North America,56,M,Standard,546.27,0.9999781411650444
GM00281,315,6,1190.54,1,2,2,122,5,Potential Loyalists,Southeast Asia,57,F,Budget,828.95,0.9999910995060164
GM00282,19,24,29247.31,5,5,5,555,15,Champions,Europe,30,F,Premium,19872.33,4.716253891898214e-06
GM00283,31,16,6846.39,5,4,4,544,13,Champions,MENA,40,M,Standard,4673.8,8.294930886246491e-06
GM00284,458,4,492.96000000000004,1,1,1,111,3,Lost,Central Asia,33,F,Budget,354.7,0.9999999999557923
GM00285,321,5,2863.76,1,2,2,122,5,Potential Loyalists,North America,47,F,Standard,1986.49,0.999993946602652
GM00286,437,5,2250.86,1,2,2,122,5,Potential Loyalists,Central Asia,21,F,Standard,1627.27,0.999999999577557
GM00287,38,7,1206.29,4,2,2,422,8,Recent Customers,MENA,57,F,Budget,813.66,1.9074223393504566e-05
GM00288,141,2,108.27,2,1,1,211,4,Potential Loyalists,MENA,33,M,Budget,65.08,0.16568952540919377
GM00289,266,3,1528.77,1,1,2,112,4,Lost,Europe,48,F,Standard,1025.37,0.9996809581354291
GM00290,13,35,50225.42,5,5,5,555,15,Champions,North America,70,F,Premium,33787.33,3.917278059157328e-06
GM00291,17,22,24548.309999999998,5,5,5,555,15,Champions,Central Asia,59,M,Premium,16101.71,3.736823789963823e-06
GM00292,15,16,7129.84,5,4,4,544,13,Champions,Central Asia,42,M,Standard,4743.99,2.319202108297163e-06
GM00293,26,14,7874.530000000001,5,4,4,544,13,Champions,North America,61,M,Standard,5271.59,5.295661617295933e-06
GM00294,153,6,3234.46,2,2,3,223,7,Potential Loyalists,Europe,29,F,Standard,2218.4,0.1701620659433944
GM00295,88,5,1153.3200000000002,3,2,2,322,7,Potential Loyalists,Europe,43,M,Standard,759.21,0.0011891391420889889
GM00296,54,36,37215.5,4,5,5,455,14,Champions,MENA,54,F,Premium,25305.64,7.539943603231129e-05
GM00297,42,11,4849.46,4,3,3,433,10,Loyal Customers,North America,65,F,Standard,3283.89,3.162342513058214e-05
GM00298,199,3,618.78,1,1,1,111,3,Lost,Europe,50,F,Standard,409.11,0.9177140734894954
GM00299,142,14,5172.99,2,4,3,243,9,At Risk,North America,45,F,Standard,3434.75,0.06080967225579512
GM00300,165,5,2818.44,2,2,2,222,6,Potential Loyalists,Central Asia,26,Other,Standard,1905.94,0.38121468628977845
GM00301,89,13,5451.650000000001,3,4,3,343,10,Potential Loyalists,Central Asia,29,M,Standard,3767.25,0.0009690336958885453
GM00302,55,7,2678.63,4,2,2,422,8,Recent Customers,MENA,22,F,Standard,1843.0,8.099240222061883e-05
GM00303,115,4,3065.01,2,1,3,213,6,Potential Loyalists,MENA,71,M,Standard,2083.32,0.008543409494100655
GM00304,242,6,2266.51,1,2,2,122,5,Potential Loyalists,North America,69,F,Standard,1561.13,0.9965641796112833
GM00305,13,26,43393.5,5,5,5,555,15,Champions,North America,71,M,Premium,29291.33,3.90827155896288e-06
GM00306,393,3,493.59,1,1,1,111,3,Lost,Southeast Asia,45,Other,Standard,326.34,0.9999999907656699
GM00307,46,32,30088.99,4,5,5,455,14,Champions,MENA,52,F,Premium,20076.17,3.490420029137087e-05
GM00308,76,10,12240.59,3,3,5,335,11,Potential Loyalists,Europe,22,F,Premium,8348.47,0.0003891686633678483
GM00309,144,11,4921.35,2,3,3,233,8,Potential Loyalists,North America,51,M,Standard,3337.85,0.07998181166374088
GM00310,50,12,4981.43,4,3,3,433,10,Loyal Customers,Europe,63,M,Standard,3415.55,4.7253538405346026e-05
GM00311,257,4,1276.7,1,1,2,112,4,Lost,MENA,51,F,Standard,852.64,0.9989927509754396
GM00312,62,12,7473.02,3,3,4,334,10,Potential Loyalists,Central Asia,30,M,Standard,5084.89,0.00012731441937569897
GM00313,433,3,1184.27,1,1,2,112,4,Lost,Central Asia,56,F,Standard,782.99,0.9999999994210893
GM00314,183,4,448.37,2,1,1,211,4,Potential Loyalists,Southeast Asia,59,M,Budget,305.92,0.7307245690999264
GM00315,130,22,30961.079999999998,2,5,5,255,12,At Risk,North America,62,F,Premium,21213.75,0.03624829521288793
GM00316,18,16,4122.74,5,4,3,543,12,Loyal Customers,North America,65,M,Standard,2761.27,3.072431133653505e-06
GM00317,215,6,739.9499999999999,1,2,2,122,5,Potential Loyalists,MENA,31,F,Budget,533.06,0.9706893778583225
GM00318,89,3,324.2,3,1,1,311,5,Potential Loyalists,Europe,28,F,Budget,220.1,0.0015074451295141408
GM00319,32,39,47740.24,4,5,5,455,14,Champions,Europe,59,M,Premium,32283.01,1.6099593936132436e-05
GM00320,42,10,5125.31,4,3,3,433,10,Loyal Customers,Europe,55,M,Standard,3461.43,2.4824776101152967e-05
GM00321,26,23,23992.68,5,5,5,555,15,Champions,MENA,21,M,Premium,16453.27,6.361800368531355e-06
GM00322,82,7,2259.9700000000003,3,2,2,322,7,Potential Loyalists,North America,70,F,Standard,1575.4,0.000609729941595807
GM00323,120,10,4256.56,2,3,3,233,8,Potential Loyalists,North America,50,F,Standard,2747.1,0.011431201126933695
GM00324,43,15,9908.52,4,4,4,444,12,Loyal Customers,Europe,24,F,Standard,6712.33,2.3753795814286788e-05
GM00325,153,16,7870.43,2,4,4,244,10,At Risk,Southeast Asia,58,F,Standard,5341.31,0.14656646518608898
GM00326,93,16,6727.93,3,4,4,344,11,Potential Loyalists,North America,25,M,Standard,4259.72,0.0012250475603594738
GM00327,53,16,6996.12,4,4,4,444,12,Loyal Customers,North America,54,M,Standard,4787.3,4.367763557498468e-05
GM00328,851,1,108.37,1,1,1,111,3,Lost,North America,68,M,Budget,78.81,1.0
GM00329,30,1,20.58,5,1,1,511,7,Recent Customers,MENA,27,M,Budget,12.37,1.4635733704479389e-05
GM00330,17,22,27031.32,5,5,5,555,15,Champions,Europe,60,Other,Premium,18062.13,3.648083404018395e-06
GM00331,141,14,4993.27,2,4,3,243,9,At Risk,Europe,32,F,Standard,3482.92,0.06421412600870735
GM00332,33,12,3812.54,4,3,3,433,10,Loyal Customers,North America,55,M,Standard,2534.67,1.1255856741834721e-05
GM00333,43,18,9960.58,4,5,4,454,13,Champions,Central Asia,32,F,Standard,6632.24,2.5286722914734908e-05
GM00334,47,6,765.78,4,2,2,422,8,Recent Customers,Central Asia,22,F,Budget,501.75,4.56092999276985e-05
GM00335,29,6,406.98,5,2,1,521,8,Recent Customers,Central Asia,46,M,Budget,284.84,1.1124229204959968e-05
GM00336,136,13,6932.2699999999995,2,4,4,244,10,At Risk,Central Asia,36,M,Standard,4843.91,0.050208222913944306
GM00337,73,13,5802.03,3,4,4,344,11,Potential Loyalists,Southeast Asia,71,M,Standard,3994.57,0.0002634675769693357
GM00338,114,12,6511.71,2,3,4,234,9,Potential Loyalists,North America,68,F,Standard,4362.42,0.00818843755092997
GM00339,60,17,8664.0,3,4,4,344,11,Potential Loyalists,MENA,27,F,Standard,5862.64,8.684254232499109e-05
GM00340,112,35,33992.85,2,5,5,255,12,At Risk,Central Asia,29,F,Premium,22757.27,0.00799793941050029
GM00341,115,10,3392.21,2,3,3,233,8,Potential Loyalists,MENA,71,M,Standard,2335.98,0.008321378226094028
GM00342,109,23,25195.1,2,5,5,255,12,At Risk,MENA,21,M,Premium,16933.22,0.005916376075916781
GM00343,88,16,6091.12,3,4,4,344,11,Potential Loyalists,Europe,48,F,Standard,4200.85,0.0008534303157274334
GM00344,23,16,7869.23,5,4,4,544,13,Champions,MENA,35,F,Standard,5414.96,3.8900725436336e-06
GM00345,301,2,148.47,1,1,1,111,3,Lost,MENA,33,F,Budget,98.16,0.999978443023939
GM00346,99,15,7125.8,3,4,4,344,11,Potential Loyalists,North America,57,F,Standard,5003.7,0.0020663710977639
GM00347,163,8,5053.469999999999,2,3,3,233,8,Potential Loyalists,North America,53,M,Standard,3504.06,0.2791672956485207
GM00348,21,12,16509.93,5,3,5,535,13,Champions,Central Asia,42,F,Premium,11345.51,4.4760347922213195e-06
GM00349,27,14,7079.62,5,4,4,544,13,Champions,MENA,40,F,Standard,4679.6,5.63353626421465e-06
GM00350,53,17,6650.13,4,4,4,444,12,Loyal Customers,North America,29,M,Standard,4669.85,4.498381319261415e-05
GM00351,20,19,8469.68,5,5,4,554,14,Champions,MENA,51,F,Standard,5823.3,2.9780042042912295e-06
GM00352,134,5,418.57,2,2,1,221,5,Potential Loyalists,Southeast Asia,53,M,Budget,272.82,0.04835914944458331
GM00353,38,17,6481.55,4,4,4,444,12,Loyal Customers,North America,54,M,Standard,4373.55,1.3003930989482806e-05
GM00354,197,10,1815.91,2,3,2,232,7,Potential Loyalists,Europe,20,M,Standard,1287.94,0.9005289484408612
GM00355,84,11,3445.49,3,3,3,333,9,Potential Loyalists,Central Asia,26,M,Standard,2338.41,0.0007207959652108664
GM00356,128,6,513.74,2,2,1,221,5,Potential Loyalists,North America,70,M,Budget,335.7,0.028452028707393884
GM00357,59,7,1315.93,3,2,2,322,7,Potential Loyalists,Central Asia,35,M,Budget,895.52,0.00013386646088996924
GM00358,137,9,5763.3099999999995,2,3,4,234,9,Potential Loyalists,North America,60,F,Standard,3873.96,0.050796401741745996
GM00359,70,9,5458.51,3,3,3,333,9,Potential Loyalists,Southeast Asia,52,M,Standard,3616.45,0.00020377497609811506
GM00360,37,10,3264.99,4,3,3,433,10,Loyal Customers,North America,51,M,Standard,2082.7,1.490493196886443e-05
GM00361,20,21,29107.61,5,5,5,555,15,Champions,MENA,58,M,Premium,19697.91,5.293567762274334e-06
GM00362,29,13,4513.84,5,4,3,543,12,Loyal Customers,North America,31,F,Standard,3005.02,7.086036366132775e-06
GM00363,52,15,5047.81,4,4,3,443,11,Loyal Customers,MENA,21,M,Standard,3285.71,4.852835741895427e-05
GM00364,21,37,49908.43,5,5,5,555,15,Champions,MENA,46,M,Premium,33967.69,7.838605173732466e-06
GM00365,33,27,36368.5,4,5,5,455,14,Champions,Southeast Asia,58,F,Premium,24799.14,1.4695018195233503e-05
GM00366,32,15,9373.88,4,4,4,444,12,Loyal Customers,MENA,62,F,Standard,6138.44,1.1493391958716248e-05
GM00367,768,2,63.57000000000001,1,1,1,111,3,Lost,Southeast Asia,67,F,Budget,46.23,1.0
GM00368,240,5,3416.4500000000003,1,2,3,123,6,Potential Loyalists,Southeast Asia,32,F,Standard,2357.53,0.9951182549259661
GM00369,17,14,7078.860000000001,5,4,4,544,13,Champions,Europe,45,M,Standard,4738.52,3.433535335388439e-06
GM00370,416,3,2125.32,1,1,2,112,4,Lost,Central Asia,59,F,Standard,1405.17,0.9999999976139471
GM00371,95,10,4338.19,3,3,3,333,9,Potential Loyalists,Central Asia,33,M,Standard,2992.48,0.0017308164981569597
GM00372,97,15,7843.28,3,4,4,344,11,Potential Loyalists,Central Asia,29,M,Standard,5354.41,0.0019223447634696875
GM00373,83,14,4259.48,3,4,3,343,10,Potential Loyalists,Central Asia,69,M,Standard,2831.5,0.0006729916118495859
GM00374,36,32,49632.29,4,5,5,455,14,Champions,North America,22,F,Premium,33410.84,2.7299238537459534e-05
GM00375,38,8,3572.6099999999997,4,3,3,433,10,Loyal Customers,Central Asia,51,M,Standard,2373.4,1.9155274701339657e-05
GM00376,164,7,3079.4300000000003,2,2,3,223,7,Potential Loyalists,Europe,59,F,Standard,2062.84,0.37778082539371277
GM00377,61,7,3295.25,3,2,3,323,8,Potential Loyalists,North America,18,F,Standard,2110.02,0.00011109015084762796
GM00378,279,2,312.66,1,1,1,111,3,Lost,Central Asia,56,M,Budget,206.72,0.9998766043946385
GM00379,19,29,31604.63,5,5,5,555,15,Champions,North America,49,F,Premium,21555.31,3.854105135272666e-06
GM00380,158,7,1500.7,2,2,2,222,6,Potential Loyalists,Europe,43,F,Standard,1017.51,0.2563655055773481
GM00381,28,6,2342.45,5,2,2,522,9,Recent Customers,Central Asia,34,F,Standard,1631.86,8.500776302260852e-06
GM00382,455,3,432.69,1,1,1,111,3,Lost,North America,65,M,Budget,306.39,0.9999999999103948
GM00383,36,16,6681.98,4,4,4,444,12,Loyal Customers,North America,44,F,Standard,4504.92,1.1838651660293555e-05
GM00384,66,3,1713.48,3,1,2,312,6,Potential Loyalists,Southeast Asia,41,M,Standard,1228.76,0.00015399471065092482
GM00385,317,6,734.3499999999999,1,2,2,122,5,Potential Loyalists,North America,52,F,Budget,505.46,0.9999937671997086
GM00386,175,3,906.24,2,1,2,212,5,Potential Loyalists,North America,63,F,Standard,627.17,0.5894242508392532
GM00387,136,6,2183.45,2,2,2,222,6,Potential Loyalists,Europe,59,M,Standard,1564.88,0.052494823059450975
GM00388,480,4,1892.32,1,1,2,112,4,Lost,Europe,71,F,Standard,1292.8,0.9999999999901861
GM00389,119,2,317.73,2,1,1,211,4,Potential Loyalists,North America,56,F,Budget,200.32,0.015849984593989144
GM00390,40,18,22690.07,4,5,5,455,14,Champions,North America,43,F,Premium,15425.75,2.09839234550198e-05
GM00391,50,19,7065.79,4,5,4,454,13,Champions,Southeast Asia,66,M,Standard,4775.55,3.053529841990134e-05
GM00392,73,17,6035.38,3,4,4,344,11,Potential Loyalists,MENA,55,M,Standard,4070.57,0.0002506908958241222
GM00393,47,5,2759.14,4,2,2,422,8,Recent Customers,MENA,40,F,Standard,1785.45,3.5517700146083626e-05
GM00394,51,13,6117.12,4,4,4,444,12,Loyal Customers,North America,39,F,Standard,4028.37,4.332875726058283e-05
GM00395,37,6,2549.89,4,2,2,422,8,Recent Customers,Europe,21,F,Standard,1651.4,2.126049324602014e-05
GM00396,16,25,30613.0,5,5,5,555,15,Champions,Southeast Asia,66,M,Premium,21123.45,3.4159417841887195e-06
GM00397,49,4,670.8000000000001,4,1,2,412,7,Recent Customers,Southeast Asia,26,M,Standard,454.45,5.248831317352638e-05
GM00398,148,16,7652.39,2,4,4,244,10,At Risk,MENA,21,F,Standard,5234.59,0.10598315476266525
GM00399,40,3,74.58,4,1,1,411,6,Recent Customers,North America,24,F,Budget,48.0,3.0174158970314773e-05
GM00400,113,15,6835.85,2,4,4,244,10,At Risk,North America,40,M,Standard,4589.59,0.006058140196860026
GM00401,103,3,198.76,3,1,1,311,5,Potential Loyalists,Central Asia,19,F,Budget,129.51,0.005450762579177102
GM00402,205,5,2090.54,1,2,2,122,5,Potential Loyalists,Southeast Asia,66,F,Standard,1417.41,0.9310983728223698
GM00403,80,18,22336.27,3,5,5,355,13,Champions,MENA,41,M,Premium,15495.83,0.0005827692596438306
GM00404,122,9,3333.67,2,3,3,233,8,Potential Loyalists,North America,57,M,Standard,2268.51,0.015148719230722545
GM00405,49,32,28366.22,4,5,5,455,14,Champions,Europe,48,M,Premium,18904.74,4.293494446501526e-05
GM00406,212,3,102.83000000000001,1,1,1,111,3,Lost,Southeast Asia,64,F,Budget,69.41,0.96614379872735
GM00407,85,5,727.32,3,2,2,322,7,Potential Loyalists,MENA,48,M,Budget,497.75,0.0009733079943680974
GM00408,272,3,1565.02,1,1,2,112,4,Lost,Central Asia,64,M,Standard,1091.98,0.9997203167592378
GM00409,348,3,1453.84,1,1,2,112,4,Lost,Southeast Asia,57,F,Standard,1029.64,0.9999993410680043
GM00410,103,14,4721.61,3,4,3,343,10,Potential Loyalists,Central Asia,65,M,Standard,3129.17,0.003909694400524439
GM00411,65,11,4046.35,3,3,3,333,9,Potential Loyalists,Europe,68,M,Standard,2766.93,0.00017874046819730584
GM00412,194,7,2936.55,2,2,3,223,7,Potential Loyalists,Southeast Asia,60,M,Standard,2049.37,0.8289149728271656
GM00413,338,9,5223.97,1,3,3,133,7,Potential Loyalists,Southeast Asia,51,F,Standard,3700.63,0.9999984669503633
GM00414,532,4,2386.34,1,1,2,112,4,Lost,North America,41,F,Standard,1675.54,0.9999999999998335
GM00415,87,10,8407.11,3,3,4,334,10,Potential Loyalists,North America,66,M,Premium,5667.91,0.0009620864199633647
GM00416,531,2,27.95,1,1,1,111,3,Lost,MENA,43,F,Budget,18.48,0.9999999999998532
GM00417,73,7,772.6,3,2,2,322,7,Potential Loyalists,Europe,33,F,Budget,524.67,0.00040081044358133196
GM00418,161,16,4208.42,2,4,3,243,9,At Risk,Europe,64,M,Standard,2819.98,0.23324436229674755
GM00419,404,5,767.92,1,2,2,122,5,Potential Loyalists,North America,30,M,Budget,536.02,0.9999999954759906
GM00420,26,4,1832.02,5,1,2,512,8,Recent Customers,North America,32,M,Standard,1142.62,6.84318882790754e-06
GM00421,42,26,25837.53,4,5,5,455,14,Champions,North America,44,M,Premium,17467.17,2.4081536023086654e-05
GM00422,32,6,3107.49,4,2,3,423,9,Recent Customers,North America,21,F,Standard,1939.8,9.533876263939015e-06
GM00423,54,6,1614.5700000000002,4,2,2,422,8,Recent Customers,Central Asia,33,F,Standard,1139.74,7.366338923543054e-05
GM00424,27,17,7439.65,5,4,4,544,13,Champions,MENA,47,M,Standard,4989.64,5.932303947562329e-06
GM00425,64,7,705.22,3,2,2,322,7,Potential Loyalists,Central Asia,61,M,Budget,480.86,0.00021190069600228546
GM00426,456,2,252.06,1,1,1,111,3,Lost,MENA,47,M,Budget,171.42,0.9999999999244118
GM00427,87,10,3642.3500000000004,3,3,3,333,9,Potential Loyalists,MENA,53,F,Standard,2422.15,0.0008423289199285782
GM00428,180,5,465.61,2,2,1,221,5,Potential Loyalists,Southeast Asia,20,M,Budget,313.27,0.6712014145313538
GM00429,93,14,15063.72,3,4,5,345,12,Potential Loyalists,Europe,39,F,Premium,10015.95,0.0018043841365244068
GM00430,23,13,19060.13,5,4,5,545,14,Champions,Central Asia,66,M,Premium,13016.75,5.553819958789187e-06
GM00431,52,8,2479.37,4,3,2,432,9,Loyal Customers,Europe,39,F,Standard,1701.4,7.124532890032368e-05
GM00432,30,8,4687.34,5,3,3,533,11,Loyal Customers,North America,67,F,Standard,3046.09,1.01538004256223e-05
GM00433,96,3,902.44,3,1,2,312,6,Potential Loyalists,North America,67,M,Standard,567.56,0.003155193170075601
GM00434,223,3,778.15,1,1,2,112,4,Lost,Central Asia,66,F,Standard,554.52,0.9873671033602512
GM00435,81,11,4696.51,3,3,3,333,9,Potential Loyalists,Central Asia,29,Other,Standard,3131.95,0.0005606578303368057
GM00436,100,15,18462.14,3,4,5,345,12,Potential Loyalists,North America,38,M,Premium,12741.1,0.0024068156559822226
GM00437,23,6,2303.97,5,2,2,522,9,Recent Customers,Central Asia,21,F,Standard,1600.42,5.7891855344410355e-06
GM00438,51,37,41392.99,4,5,5,455,14,Champions,North America,48,M,Premium,27974.22,6.233415880758193e-05
