transaction_id,customer_id,region,city,channel,category,order_date,quantity,unit_price,revenue,discount_pct,is_returned,payment_delayed
TXN0000255,GM00022,Europe,Warsaw,Online,Electronics,2024-01-14,3,169.94,509.81,10,0,0
TXN0000256,GM00022,Europe,Warsaw,Mobile App,Beauty,2022-02-17,3,199.57,598.71,0,0,0
TXN0000257,GM00022,Europe,Warsaw,Mobile App,Food & Grocery,2023-08-16,1,136.65,136.65,10,0,0
TXN0000258,GM00022,Europe,Warsaw,Online,Fashion,2023-01-15,1,44.12,44.12,5,0,1
TXN0000259,GM00022,Europe,Warsaw,Online,Sports,2023-09-08,3,63.02,189.06,0,0,0
TXN0000260,GM00022,Europe,Warsaw,Online,Home & Garden,2023-06-24,3,48.74,146.23,10,0,0
TXN0000261,GM00022,Europe,Warsaw,In-Store,Fashion,2023-11-23,2,249.06,498.12,0,1,0
TXN0000262,GM00022,Europe,Warsaw,Mobile App,Electronics,2022-10-22,4,175.87,703.5,0,0,0
TXN0000263,GM00022,Europe,Warsaw,In-Store,Sports,2022-12-25,3,287.38,862.13,0,0,0
TXN0000264,GM00022,Europe,Warsaw,In-Store,Home & Garden,2023-12-02,1,27.47,27.47,5,0,0
TXN0000265,GM00022,Europe,Warsaw,In-Store,Electronics,2024-04-01,1,78.68,78.68,0,0,0
TXN0000266,GM00022,Europe,Warsaw,Online,Home & Garden,2023-02-21,5,43.89,219.44,5,0,0
TXN0000267,GM00023,Europe,Paris,Mobile App,Fashion,2024-01-16,3,28.35,85.04,5,0,0
TXN0000268,GM00023,Europe,Paris,Mobile App,Home & Garden,2022-03-05,4,5.74,22.94,0,0,0
TXN0000269,GM00023,Europe,Paris,Call Center,Beauty,2022-10-28,2,6.68,13.36,10,0,0
TXN0000270,GM00024,Europe,London,Online,Home & Garden,2024-03-03,3,183.56,550.68,20,0,0
TXN0000271,GM00024,Europe,London,Online,Home & Garden,2023-02-22,4,30.98,123.93,0,0,0
TXN0000272,GM00024,Europe,London,Online,Electronics,2023-02-14,1,208.17,208.17,0,0,0
TXN0000273,GM00024,Europe,London,Online,Electronics,2023-04-15,5,90.66,453.28,5,0,0
TXN0000274,GM00024,Europe,London,In-Store,Beauty,2023-05-06,4,28.46,113.83,5,0,0
TXN0000275,GM00024,Europe,London,Online,Sports,2022-09-29,5,212.76,1063.8,10,0,0
TXN0000276,GM00024,Europe,London,In-Store,Electronics,2022-08-09,1,189.32,189.32,5,0,0
TXN0000277,GM00024,Europe,London,Online,Home & Garden,2023-05-25,3,117.58,352.75,0,0,0
TXN0000278,GM00024,Europe,London,Call Center,Beauty,2024-03-28,3,220.16,660.49,5,0,0
TXN0000279,GM00024,Europe,London,Online,Fashion,2023-01-28,1,175.68,175.68,5,0,0
TXN0000280,GM00024,Europe,London,In-Store,Home & Garden,2024-04-28,2,107.93,215.87,0,0,0
TXN0000281,GM00024,Europe,London,Online,Fashion,2022-11-12,2,290.78,581.56,0,0,0
TXN0000282,GM00024,Europe,London,Online,Sports,2024-05-20,4,229.97,919.89,0,0,0
TXN0000283,GM00024,Europe,London,Online,Electronics,2023-02-11,1,102.56,102.56,0,0,0
TXN0000284,GM00024,Europe,London,Online,Sports,2024-06-16,4,76.44,305.77,0,0,0
TXN0000285,GM00024,Europe,London,In-Store,Fashion,2023-05-15,3,33.21,99.64,5,0,0
TXN0000286,GM00024,Europe,London,Online,Sports,2023-07-04,1,284.38,284.38,15,0,0
TXN0000287,GM00025,MENA,Riyadh,Online,Food & Grocery,2023-12-15,1,497.16,497.16,15,0,0
TXN0000288,GM00025,MENA,Riyadh,Online,Home & Garden,2023-02-20,1,446.2,446.2,0,0,0
TXN0000289,GM00025,MENA,Riyadh,Mobile App,Fashion,2024-01-24,2,607.65,1215.31,10,0,0
TXN0000290,GM00025,MENA,Riyadh,In-Store,Electronics,2024-01-08,4,234.11,936.44,5,0,0
TXN0000291,GM00025,MENA,Riyadh,Mobile App,Beauty,2022-03-22,3,512.63,1537.88,5,0,0
TXN0000292,GM00025,MENA,Riyadh,In-Store,Sports,2023-05-24,1,173.01,173.01,0,0,0
TXN0000293,GM00025,MENA,Riyadh,Online,Sports,2023-03-01,5,575.71,2878.57,5,0,0
TXN0000294,GM00025,MENA,Riyadh,In-Store,Fashion,2023-08-15,3,751.29,2253.88,0,0,1
TXN0000295,GM00025,MENA,Riyadh,In-Store,Food & Grocery,2024-05-10,2,669.51,1339.03,10,0,0
TXN0000296,GM00025,MENA,Riyadh,Mobile App,Food & Grocery,2023-12-11,5,265.57,1327.84,0,0,0
TXN0000297,GM00025,MENA,Riyadh,Mobile App,Sports,2024-01-27,2,496.29,992.57,5,0,0
TXN0000298,GM00025,MENA,Riyadh,Online,Sports,2023-08-03,4,169.04,676.18,15,0,0
TXN0000299,GM00025,MENA,Riyadh,Online,Beauty,2024-06-16,2,473.02,946.04,15,1,0
TXN0000300,GM00025,MENA,Riyadh,Mobile App,Sports,2022-10-13,1,444.12,444.12,0,0,0
TXN0000301,GM00025,MENA,Riyadh,In-Store,Fashion,2023-06-11,4,280.48,1121.93,5,0,0
TXN0000302,GM00025,MENA,Riyadh,Online,Beauty,2023-06-28,4,148.5,594.01,0,0,1
TXN0000303,GM00026,North America,Chicago,Online,Food & Grocery,2023-11-01,3,83.53,250.6,0,0,0
TXN0000304,GM00026,North America,Chicago,Mobile App,Beauty,2022-09-06,2,302.51,605.02,5,0,0
TXN0000305,GM00026,North America,Chicago,Online,Fashion,2023-01-20,5,595.91,2979.54,10,0,0
TXN0000306,GM00026,North America,Chicago,Mobile App,Beauty,2024-04-12,5,384.63,1923.15,5,1,0
TXN0000307,GM00026,North America,Chicago,Online,Sports,2022-05-30,5,673.92,3369.59,20,0,0
TXN0000308,GM00026,North America,Chicago,Mobile App,Beauty,2023-09-25,2,283.57,567.13,0,1,0
TXN0000309,GM00026,North America,Chicago,Online,Home & Garden,2022-05-14,4,372.07,1488.27,0,1,1
TXN0000310,GM00026,North America,Chicago,In-Store,Electronics,2022-07-11,2,428.87,857.75,15,0,0
TXN0000311,GM00026,North America,Chicago,Online,Sports,2023-02-22,3,282.33,847.0,0,0,0
TXN0000312,GM00026,North America,Chicago,Mobile App,Beauty,2023-11-03,4,427.53,1710.12,10,0,0
TXN0000313,GM00026,North America,Chicago,Online,Home & Garden,2023-05-09,2,702.18,1404.36,0,0,0
TXN0000314,GM00026,North America,Chicago,Online,Electronics,2024-05-22,3,687.76,2063.27,0,0,1
TXN0000315,GM00026,North America,Chicago,Mobile App,Food & Grocery,2024-05-14,5,508.86,2544.28,0,0,0
TXN0000316,GM00026,North America,Chicago,In-Store,Beauty,2022-03-06,2,202.87,405.75,0,0,0
TXN0000317,GM00026,North America,Chicago,In-Store,Fashion,2024-02-22,1,712.04,712.04,0,0,0
TXN0000318,GM00026,North America,Chicago,In-Store,Fashion,2023-03-17,2,408.55,817.09,15,0,0
TXN0000319,GM00027,Europe,Paris,Mobile App,Beauty,2023-03-28,4,451.94,1807.75,5,0,0
TXN0000320,GM00027,Europe,Paris,Online,Electronics,2023-09-08,4,474.51,1898.05,0,0,0
TXN0000321,GM00027,Europe,Paris,Mobile App,Beauty,2022-08-20,4,523.8,2095.18,0,0,0
TXN0000322,GM00027,Europe,Paris,In-Store,Sports,2022-12-06,2,770.83,1541.66,0,0,0
TXN0000323,GM00027,Europe,Paris,Online,Beauty,2022-08-10,4,575.15,2300.6,10,0,0
TXN0000324,GM00027,Europe,Paris,In-Store,Beauty,2023-04-22,2,293.15,586.3,5,0,0
TXN0000325,GM00027,Europe,Paris,Online,Sports,2022-11-02,3,707.11,2121.33,5,0,0
TXN0000326,GM00027,Europe,Paris,Online,Sports,2023-05-11,4,516.5,2065.99,0,0,0
TXN0000327,GM00027,Europe,Paris,In-Store,Sports,2023-03-10,3,328.45,985.34,5,0,0
TXN0000328,GM00027,Europe,Paris,Online,Sports,2023-07-28,3,711.23,2133.68,10,0,0
TXN0000329,GM00027,Europe,Paris,Mobile App,Electronics,2024-05-01,2,153.35,306.71,0,0,0
TXN0000330,GM00027,Europe,Paris,Online,Sports,2024-01-31,1,391.87,391.87,0,0,0
TXN0000331,GM00027,Europe,Paris,Mobile App,Food & Grocery,2024-01-03,2,92.93,185.86,0,0,0
TXN0000332,GM00027,Europe,Paris,Online,Fashion,2023-11-25,5,622.98,3114.91,0,0,0
TXN0000333,GM00027,Europe,Paris,In-Store,Beauty,2023-06-21,4,176.43,705.72,0,0,0
TXN0000334,GM00027,Europe,Paris,In-Store,Beauty,2022-03-31,4,425.38,1701.52,0,0,0
TXN0000335,GM00027,Europe,Paris,In-Store,Sports,2023-02-28,1,211.4,211.4,15,0,0
TXN0000336,GM00027,Europe,Paris,Online,Home & Garden,2023-03-21,3,192.38,577.14,10,1,0
TXN0000337,GM00027,Europe,Paris,Mobile App,Sports,2023-07-04,2,203.03,406.05,10,0,0
TXN0000338,GM00027,Europe,Paris,Mobile App,Electronics,2024-05-09,5,272.13,1360.65,5,0,0
TXN0000339,GM00027,Europe,Paris,Mobile App,Sports,2023-03-06,5,724.35,3621.77,15,0,0
TXN0000340,GM00027,Europe,Paris,Mobile App,Beauty,2022-06-10,2,272.55,545.1,0,0,0
TXN0000341,GM00027,Europe,Paris,Mobile App,Home & Garden,2023-09-27,4,254.66,1018.65,0,0,0
TXN0000342,GM00027,Europe,Paris,Mobile App,Electronics,2024-04-14,1,188.99,188.99,0,0,0
TXN0000343,GM00027,Europe,Paris,Mobile App,Fashion,2024-06-03,4,316.33,1265.31,5,0,0
TXN0000344,GM00027,Europe,Paris,Mobile App,Home & Garden,2024-02-29,2,363.41,726.83,0,0,0
TXN0000345,GM00027,Europe,Paris,In-Store,Sports,2023-08-02,2,784.18,1568.36,0,0,0
TXN0000346,GM00027,Europe,Paris,In-Store,Fashion,2023-12-01,5,356.25,1781.25,0,0,0
TXN0000347,GM00027,Europe,Paris,Online,Beauty,2022-11-27,2,145.04,290.07,10,0,0
TXN0000348,GM00027,Europe,Paris,In-Store,Home & Garden,2023-04-25,2,215.64,431.29,0,0,0
TXN0000349,GM00027,Europe,Paris,In-Store,Sports,2023-03-20,1,383.06,383.06,5,0,0
TXN0000350,GM00027,Europe,Paris,Call Center,Beauty,2022-03-27,1,768.44,768.44,0,0,0
TXN0000351,GM00027,Europe,Paris,Online,Electronics,2023-02-25,4,762.6,3050.38,10,0,0
TXN0000352,GM00028,MENA,Cairo,Mobile App,Electronics,2022-04-02,3,182.03,546.09,5,0,0
TXN0000353,GM00028,MENA,Cairo,Mobile App,Food & Grocery,2023-06-28,2,181.78,363.56,10,0,0
TXN0000354,GM00028,MENA,Cairo,In-Store,Fashion,2023-04-18,2,199.89,399.78,0,0,0
TXN0000355,GM00028,MENA,Cairo,In-Store,Home & Garden,2022-03-06,3,44.62,133.87,0,0,0
TXN0000356,GM00028,MENA,Cairo,Mobile App,Electronics,2023-01-08,4,201.58,806.33,5,0,0
TXN0000357,GM00029,North America,Toronto,In-Store,Fashion,2024-04-11,1,530.85,530.85,0,0,0
TXN0000358,GM00029,North America,Toronto,In-Store,Sports,2023-07-26,3,537.3,1611.9,0,0,0
TXN0000359,GM00029,North America,Toronto,Mobile App,Electronics,2022-02-08,1,450.47,450.47,0,0,0
TXN0000360,GM00029,North America,Toronto,Online,Electronics,2022-08-31,3,107.83,323.5,10,0,0
TXN0000361,GM00029,North America,Toronto,Mobile App,Beauty,2022-05-23,1,90.61,90.61,10,0,0
TXN0000362,GM00029,North America,Toronto,In-Store,Fashion,2022-12-20,2,298.86,597.72,15,0,0
TXN0000363,GM00029,North America,Toronto,In-Store,Food & Grocery,2022-06-21,4,545.76,2183.02,0,0,0
TXN0000364,GM00029,North America,Toronto,In-Store,Electronics,2023-11-06,4,383.73,1534.91,0,0,0
TXN0000365,GM00029,North America,Toronto,Mobile App,Electronics,2022-06-23,3,419.97,1259.9,5,0,0
TXN0000366,GM00029,North America,Toronto,Online,Fashion,2023-09-12,2,85.4,170.81,0,0,0
TXN0000367,GM00029,North America,Toronto,In-Store,Food & Grocery,2022-02-19,5,523.1,2615.51,0,0,0
TXN0000368,GM00029,North America,Toronto,Online,Home & Garden,2022-10-11,1,201.3,201.3,15,0,0
TXN0000369,GM00029,North America,Toronto,In-Store,Food & Grocery,2023-12-03,3,741.84,2225.52,0,0,0
TXN0000370,GM00029,North America,Toronto,Online,Home & Garden,2024-05-28,4,657.21,2628.82,0,0,0
TXN0000371,GM00029,North America,Toronto,In-Store,Food & Grocery,2022-02-26,2,464.83,929.66,5,0,1
TXN0000372,GM00029,North America,Toronto,Mobile App,Fashion,2023-01-23,2,267.07,534.14,0,0,0
TXN0000373,GM00029,North America,Toronto,In-Store,Food & Grocery,2023-06-22,2,484.99,969.98,10,0,0
TXN0000374,GM00029,North America,Toronto,Online,Beauty,2022-07-20,1,205.61,205.61,5,0,1
TXN0000375,GM00029,North America,Toronto,In-Store,Home & Garden,2022-09-13,5,229.58,1147.89,0,0,0
TXN0000376,GM00029,North America,Toronto,In-Store,Home & Garden,2022-12-10,2,284.26,568.51,15,0,0
TXN0000377,GM00029,North America,Toronto,Online,Home & Garden,2024-05-17,2,347.62,695.24,10,0,0
TXN0000378,GM00029,North America,Toronto,Call Center,Electronics,2022-10-12,5,773.5,3867.48,15,0,0
TXN0000379,GM00029,North America,Toronto,Online,Food & Grocery,2022-02-14,5,651.31,3256.54,0,0,0
TXN0000380,GM00029,North America,Toronto,Online,Home & Garden,2023-11-02,3,87.25,261.74,10,0,0
TXN0000381,GM00029,North America,Toronto,In-Store,Electronics,2023-06-22,1,670.27,670.27,0,0,0
TXN0000382,GM00029,North America,Toronto,Online,Beauty,2023-06-20,1,617.15,617.15,0,0,0
TXN0000383,GM00029,North America,Toronto,Mobile App,Home & Garden,2023-07-31,3,249.8,749.4,0,0,0
TXN0000384,GM00029,North America,Toronto,Mobile App,Home & Garden,2024-05-21,5,587.64,2938.22,15,0,0
TXN0000385,GM00029,North America,Toronto,Mobile App,Fashion,2023-11-03,1,754.8,754.8,15,0,0
TXN0000386,GM00029,North America,Toronto,Call Center,Fashion,2023-02-15,5,753.97,3769.87,0,0,0
TXN0000387,GM00029,North America,Toronto,Mobile App,Sports,2023-10-19,5,180.65,903.27,5,0,0
TXN0000388,GM00029,North America,Toronto,Online,Home & Garden,2024-02-25,2,227.06,454.13,0,0,0
TXN0000389,GM00029,North America,Toronto,Mobile App,Sports,2023-03-03,5,535.35,2676.77,20,1,0
TXN0000390,GM00030,Central Asia,Almaty,Mobile App,Sports,2022-06-01,2,105.7,211.39,5,0,1
TXN0000391,GM00030,Central Asia,Almaty,Online,Food & Grocery,2022-08-10,1,176.54,176.54,5,0,0
TXN0000392,GM00030,Central Asia,Almaty,In-Store,Food & Grocery,2024-04-10,3,284.23,852.69,0,0,0
TXN0000393,GM00030,Central Asia,Almaty,In-Store,Home & Garden,2024-04-29,3,225.19,675.56,0,0,0
TXN0000394,GM00030,Central Asia,Almaty,Online,Food & Grocery,2022-01-11,3,190.72,572.15,5,0,0
TXN0000395,GM00030,Central Asia,Almaty,Online,Sports,2022-08-30,1,225.93,225.93,15,0,0
TXN0000396,GM00030,Central Asia,Almaty,Mobile App,Beauty,2023-07-16,5,55.6,278.01,0,0,0
TXN0000397,GM00030,Central Asia,Almaty,Online,Food & Grocery,2023-06-22,2,250.74,501.47,5,0,0
TXN0000398,GM00030,Central Asia,Almaty,In-Store,Food & Grocery,2024-03-05,2,244.74,489.48,20,0,0
TXN0000399,GM00030,Central Asia,Almaty,Mobile App,Food & Grocery,2022-10-15,1,98.17,98.17,10,0,0
TXN0000400,GM00030,Central Asia,Almaty,Mobile App,Beauty,2024-02-23,2,282.21,564.41,0,0,0
TXN0000401,GM00030,Central Asia,Almaty,Online,Food & Grocery,2023-10-13,4,260.75,1042.99,5,0,0
TXN0000402,GM00030,Central Asia,Almaty,Mobile App,Fashion,2023-02-15,1,182.06,182.06,10,0,0
TXN0000403,GM00030,Central Asia,Almaty,Online,Food & Grocery,2022-10-09,1,211.04,211.04,10,0,0
TXN0000404,GM00030,Central Asia,Almaty,Online,Home & Garden,2024-04-17,2,43.02,86.05,5,0,1
TXN0000405,GM00031,North America,Los Angeles,Online,Sports,2022-04-23,3,258.17,774.51,0,0,0
TXN0000406,GM00031,North America,Los Angeles,In-Store,Sports,2023-04-16,4,492.32,1969.27,20,0,0
TXN0000407,GM00031,North America,Los Angeles,Online,Electronics,2022-08-03,1,284.49,284.49,0,0,0
TXN0000408,GM00031,North America,Los Angeles,In-Store,Electronics,2023-12-04,3,385.03,1155.09,0,0,0
TXN0000409,GM00031,North America,Los Angeles,Online,Food & Grocery,2022-07-20,2,306.67,613.34,0,0,0
TXN0000410,GM00031,North America,Los Angeles,Online,Beauty,2024-02-11,3,731.82,2195.46,10,0,0
TXN0000411,GM00031,North America,Los Angeles,Mobile App,Fashion,2022-11-16,2,733.5,1466.99,5,0,0
TXN0000412,GM00031,North America,Los Angeles,Mobile App,Electronics,2022-08-13,4,518.76,2075.05,0,0,0
TXN0000413,GM00031,North America,Los Angeles,Mobile App,Sports,2024-03-12,4,608.06,2432.22,5,0,0
TXN0000414,GM00031,North America,Los Angeles,Online,Fashion,2024-02-16,5,731.5,3657.51,0,0,0
TXN0000415,GM00031,North America,Los Angeles,In-Store,Electronics,2022-03-12,5,218.76,1093.8,10,0,0
TXN0000416,GM00031,North America,Los Angeles,In-Store,Fashion,2024-01-14,3,443.43,1330.28,0,0,0
TXN0000417,GM00031,North America,Los Angeles,Mobile App,Fashion,2024-04-08,2,795.83,1591.66,5,0,0
TXN0000418,GM00031,North America,Los Angeles,Online,Sports,2023-12-31,1,248.59,248.59,15,0,0
TXN0000419,GM00031,North America,Los Angeles,Online,Fashion,2022-12-26,3,754.42,2263.25,5,0,0
TXN0000420,GM00031,North America,Los Angeles,In-Store,Food & Grocery,2023-01-23,1,524.69,524.69,0,0,1
TXN0000421,GM00031,North America,Los Angeles,Mobile App,Fashion,2022-09-12,5,796.74,3983.68,15,0,0
TXN0000422,GM00032,Europe,London,Mobile App,Home & Garden,2023-01-14,4,51.47,205.89,0,0,0
TXN0000423,GM00032,Europe,London,Mobile App,Home & Garden,2022-05-21,3,77.27,231.81,0,0,0
TXN0000424,GM00033,Central Asia,Astana,Online,Sports,2024-03-13,5,128.49,642.47,0,0,0
TXN0000425,GM00033,Central Asia,Astana,In-Store,Fashion,2022-02-24,5,124.98,624.9,5,0,0
TXN0000426,GM00033,Central Asia,Astana,Mobile App,Fashion,2023-05-08,1,129.65,129.65,5,0,0
TXN0000427,GM00033,Central Asia,Astana,In-Store,Electronics,2022-01-04,3,140.1,420.29,5,0,0
TXN0000428,GM00033,Central Asia,Astana,In-Store,Beauty,2022-05-10,2,168.89,337.78,10,0,0
TXN0000429,GM00033,Central Asia,Astana,Mobile App,Fashion,2022-06-06,4,110.63,442.54,0,0,0
TXN0000430,GM00033,Central Asia,Astana,Online,Food & Grocery,2023-12-01,1,272.13,272.13,5,0,0
TXN0000431,GM00033,Central Asia,Astana,Online,Home & Garden,2024-04-29,4,255.98,1023.91,10,0,0
TXN0000432,GM00033,Central Asia,Astana,Mobile App,Food & Grocery,2023-05-16,1,215.49,215.49,10,0,0
TXN0000433,GM00033,Central Asia,Astana,Mobile App,Beauty,2023-06-13,4,284.62,1138.49,15,0,0
TXN0000434,GM00033,Central Asia,Astana,In-Store,Electronics,2023-12-12,3,233.82,701.45,10,0,0
TXN0000435,GM00033,Central Asia,Astana,Mobile App,Electronics,2024-02-26,4,214.25,856.99,15,0,0
TXN0000436,GM00033,Central Asia,Astana,Online,Beauty,2024-01-26,1,143.08,143.08,5,0,0
TXN0000437,GM00033,Central Asia,Astana,Call Center,Home & Garden,2022-04-29,2,268.73,537.45,0,0,0
TXN0000438,GM00033,Central Asia,Astana,In-Store,Fashion,2023-04-23,1,170.23,170.23,0,0,0
TXN0000439,GM00033,Central Asia,Astana,In-Store,Home & Garden,2023-04-02,2,58.23,116.46,0,0,0
TXN0000440,GM00034,Southeast Asia,Manila,Mobile App,Home & Garden,2022-04-06,1,30.67,30.67,5,0,0
TXN0000441,GM00034,Southeast Asia,Manila,Online,Beauty,2022-03-18,5,55.46,277.3,10,0,0
TXN0000442,GM00034,Southeast Asia,Manila,Mobile App,Sports,2023-05-07,4,14.52,58.09,10,0,0
TXN0000443,GM00034,Southeast Asia,Manila,Online,Home & Garden,2022-10-10,1,13.05,13.05,0,0,0
TXN0000444,GM00034,Southeast Asia,Manila,In-Store,Food & Grocery,2024-01-03,3,27.0,81.0,5,0,0
TXN0000445,GM00035,Southeast Asia,Singapore,In-Store,Home & Garden,2024-01-09,3,67.16,201.49,5,0,0
TXN0000446,GM00035,Southeast Asia,Singapore,Mobile App,Home & Garden,2023-03-14,3,46.64,139.93,5,0,0
TXN0000447,GM00035,Southeast Asia,Singapore,Mobile App,Beauty,2023-06-25,3,38.5,115.49,5,0,0
TXN0000448,GM00036,North America,Los Angeles,Online,Food & Grocery,2023-02-22,3,680.61,2041.84,0,0,0
TXN0000449,GM00036,North America,Los Angeles,Online,Sports,2023-03-01,3,424.53,1273.6,0,0,0
TXN0000450,GM00036,North America,Los Angeles,Mobile App,Beauty,2023-01-22,2,320.11,640.22,0,0,0
TXN0000451,GM00036,North America,Los Angeles,In-Store,Food & Grocery,2022-04-18,5,218.41,1092.05,0,0,0
TXN0000452,GM00036,North America,Los Angeles,Online,Beauty,2022-05-25,4,380.38,1521.53,20,0,0
TXN0000453,GM00036,North America,Los Angeles,Online,Fashion,2022-12-07,2,319.77,639.54,5,0,0
TXN0000454,GM00036,North America,Los Angeles,In-Store,Fashion,2022-12-18,3,354.71,1064.12,0,0,0
TXN0000455,GM00036,North America,Los Angeles,In-Store,Home & Garden,2023-01-08,5,678.66,3393.31,5,0,0
TXN0000456,GM00036,North America,Los Angeles,Mobile App,Electronics,2024-03-10,5,734.08,3670.4,10,0,0
TXN0000457,GM00036,North America,Los Angeles,Online,Electronics,2023-09-25,1,479.52,479.52,10,0,0
TXN0000458,GM00036,North America,Los Angeles,Online,Food & Grocery,2024-05-27,5,607.59,3037.95,0,0,0
TXN0000459,GM00036,North America,Los Angeles,Mobile App,Electronics,2024-01-30,1,767.2,767.2,0,0,0
TXN0000460,GM00036,North America,Los Angeles,Mobile App,Beauty,2023-03-04,3,321.92,965.76,5,0,0
TXN0000461,GM00036,North America,Los Angeles,Mobile App,Home & Garden,2024-03-02,1,471.8,471.8,10,0,0
TXN0000462,GM00036,North America,Los Angeles,In-Store,Beauty,2023-08-21,5,205.21,1026.06,0,0,1
TXN0000463,GM00036,North America,Los Angeles,Mobile App,Home & Garden,2022-07-12,5,495.65,2478.24,0,0,0
TXN0000464,GM00036,North America,Los Angeles,Online,Sports,2024-02-11,4,81.71,326.85,5,0,0
TXN0000465,GM00036,North America,Los Angeles,Online,Food & Grocery,2022-09-01,1,288.29,288.29,10,0,0
TXN0000466,GM00036,North America,Los Angeles,Mobile App,Food & Grocery,2022-01-28,5,668.26,3341.31,5,0,0
TXN0000467,GM00036,North America,Los Angeles,Online,Home & Garden,2024-03-18,2,557.3,1114.59,15,0,0
TXN0000468,GM00036,North America,Los Angeles,Online,Food & Grocery,2022-09-13,5,298.77,1493.87,0,0,0
TXN0000469,GM00036,North America,Los Angeles,Online,Home & Garden,2022-02-27,5,186.99,934.97,0,0,0
TXN0000470,GM00036,North America,Los Angeles,Mobile App,Home & Garden,2023-10-31,4,113.45,453.81,0,0,0
TXN0000471,GM00036,North America,Los Angeles,Call Center,Home & Garden,2024-02-28,3,265.29,795.88,5,0,0
TXN0000472,GM00036,North America,Los Angeles,Mobile App,Electronics,2023-10-12,2,592.68,1185.37,10,0,0
TXN0000473,GM00036,North America,Los Angeles,Mobile App,Sports,2023-02-09,4,747.46,2989.85,15,0,0
TXN0000474,GM00036,North America,Los Angeles,In-Store,Home & Garden,2024-03-11,4,471.92,1887.67,5,0,0
TXN0000475,GM00036,North America,Los Angeles,Mobile App,Food & Grocery,2023-01-21,1,717.39,717.39,5,0,0
TXN0000476,GM00036,North America,Los Angeles,Online,Fashion,2023-12-27,4,218.6,874.42,15,0,0
TXN0000477,GM00036,North America,Los Angeles,Mobile App,Home & Garden,2023-01-29,1,429.66,429.66,15,0,0
TXN0000478,GM00036,North America,Los Angeles,In-Store,Beauty,2024-05-24,2,373.01,746.03,5,0,0
TXN0000479,GM00036,North America,Los Angeles,Mobile App,Beauty,2024-02-15,3,228.32,684.96,10,0,0
TXN0000480,GM00037,Europe,Paris,In-Store,Fashion,2023-01-26,5,140.51,702.55,20,0,1
TXN0000481,GM00037,Europe,Paris,Mobile App,Food & Grocery,2023-03-03,5,117.99,589.94,0,0,0
TXN0000482,GM00037,Europe,Paris,Call Center,Fashion,2024-02-08,2,277.87,555.74,0,0,0
TXN0000483,GM00037,Europe,Paris,In-Store,Electronics,2023-12-20,4,157.43,629.74,10,1,0
TXN0000484,GM00037,Europe,Paris,Online,Fashion,2023-01-25,2,51.27,102.54,5,0,0
TXN0000485,GM00037,Europe,Paris,Mobile App,Home & Garden,2022-05-18,3,66.62,199.86,0,0,0
TXN0000486,GM00037,Europe,Paris,Mobile App,Beauty,2022-12-27,4,112.21,448.83,0,0,0
TXN0000487,GM00037,Europe,Paris,Online,Sports,2023-08-11,2,74.59,149.18,15,0,0
TXN0000488,GM00037,Europe,Paris,Mobile App,Sports,2023-03-18,5,103.03,515.15,0,0,0
TXN0000489,GM00037,Europe,Paris,Online,Electronics,2022-11-05,4,184.86,739.46,15,0,0
TXN0000490,GM00038,Central Asia,Tashkent,Mobile App,Beauty,2022-12-06,1,657.52,657.52,0,0,0
TXN0000491,GM00038,Central Asia,Tashkent,Mobile App,Fashion,2024-04-30,5,435.41,2177.07,5,0,0
TXN0000492,GM00038,Central Asia,Tashkent,Online,Fashion,2023-02-02,4,252.38,1009.52,0,0,0
TXN0000493,GM00038,Central Asia,Tashkent,In-Store,Home & Garden,2022-10-17,2,174.56,349.12,15,0,0
TXN0000494,GM00038,Central Asia,Tashkent,Mobile App,Home & Garden,2022-08-10,5,669.02,3345.11,0,0,0
TXN0000495,GM00038,Central Asia,Tashkent,Online,Home & Garden,2024-01-04,1,432.57,432.57,15,0,0
TXN0000496,GM00038,Central Asia,Tashkent,Online,Sports,2022-05-30,5,748.22,3741.12,0,0,0
